time(ms),VPWR(V),VSS(km/h)
1779392730875,13.51,15.0
1779392730890,13.52,15.0
1779392730906,13.52,15.0
1779392730922,13.52,15.0
1779392730938,13.51,15.0
1779392730953,13.50,15.0
1779392730969,13.50,15.0
1779392730985,13.50,15.0
1779392731000,13.51,15.0
1779392731031,13.52,15.0
1779392731063,13.52,15.0
1779392731095,13.52,15.0
1779392731126,13.51,15.0
1779392731158,13.50,15.0
1779392731189,13.51,15.0
1779392731221,13.52,15.0
1779392731253,13.51,15.0
1779392731285,13.50,15.0
1779392731316,13.51,15.0
1779392731332,13.52,15.0
1779392731347,13.52,15.0
1779392731379,13.52,15.0
1779392731411,13.51,15.0
1779392731443,13.50,15.0
1779392731459,13.50,15.0
1779392731475,13.50,15.0
1779392731491,13.51,15.0
1779392731507,13.52,15.0
1779392731522,13.51,15.0
1779392731554,13.50,15.0
1779392731570,13.51,15.0
1779392731586,13.52,15.0
1779392731602,13.52,15.0
1779392731618,13.52,15.0
1779392731634,13.52,15.0
1779392731650,13.52,15.0
1779392731665,13.52,15.0
1779392731682,13.52,15.0
1779392731698,13.52,15.0
1779392731730,13.52,15.0
1779392731745,13.52,15.0
1779392731761,13.52,16.0
1779392731777,13.52,17.0
1779392731793,13.52,17.0
1779392731809,13.53,17.0
1779392731824,13.54,17.0
1779392731841,13.54,17.0
1779392731856,13.54,17.0
1779392731872,13.53,17.0
1779392731888,13.52,17.0
1779392731904,13.52,17.0
1779392731919,13.52,17.0
1779392731935,13.53,17.0
1779392731951,13.54,17.0
1779392731967,13.54,17.0
1779392731982,13.54,17.0
1779392731998,13.53,17.0
1779392732014,13.52,17.0
1779392732030,13.52,17.0
1779392732045,13.52,17.0
1779392732061,13.54,17.0
1779392732077,13.55,17.0
1779392732093,13.55,17.0
1779392732109,13.54,17.0
1779392732125,13.54,17.0
1779392732140,13.54,17.0
1779392732156,13.53,17.0
1779392732172,13.52,17.0
1779392732188,13.52,17.0
1779392732203,13.52,17.0
1779392732219,13.53,17.0
1779392732235,13.54,17.0
1779392732251,13.53,17.0
1779392732267,13.52,17.0
1779392732283,13.52,17.0
1779392732299,13.52,17.0
1779392732314,13.52,17.0
1779392732330,13.52,17.0
1779392732346,13.52,17.0
1779392732362,13.52,17.0
1779392732378,13.52,17.0
1779392732394,13.52,17.0
1779392732409,13.52,17.0
1779392732457,13.52,17.0
1779392732473,13.54,17.0
1779392732520,13.55,17.0
1779392732551,13.55,17.0
1779392732583,13.54,17.0
1779392732615,13.55,17.0
1779392732647,13.55,17.0
1779392732678,13.55,17.0
1779392732706,13.54,17.0
1779392732725,13.54,17.0
1779392732741,13.54,17.0
1779392732773,13.55,17.0
1779392732804,13.55,17.0
1779392732836,13.55,17.0
1779392732852,13.55,17.0
1779392732868,13.55,17.0
1779392732884,13.55,17.0
1779392732900,13.55,17.0
1779392732918,13.55,17.0
1779392732948,13.55,17.0
1779392732980,13.55,17.0
1779392733012,13.55,17.0
1779392733043,13.55,17.0
1779392733059,13.55,17.0
1779392733075,13.55,17.0
1779392733090,13.55,17.0
1779392733123,13.54,17.0
1779392733138,13.54,17.0
1779392733153,13.54,17.0
1779392733169,13.54,17.0
1779392733185,13.54,17.0
1779392733201,13.55,17.0
1779392733217,13.55,17.0
1779392733233,13.55,17.0
1779392733248,13.54,17.0
1779392733264,13.54,17.0
1779392733280,13.54,17.0
1779392733296,13.53,17.0
