time(ms),VPWR(V),VSS(km/h),timestamp_gmt,t_s
1779393829721,13.55,24.0,2026-05-21 20:03:49.721000+00:00,172.71
1779393829737,13.55,24.0,2026-05-21 20:03:49.737000+00:00,172.726
1779393829755,13.55,24.0,2026-05-21 20:03:49.755000+00:00,172.744
1779393829769,13.55,24.0,2026-05-21 20:03:49.769000+00:00,172.758
1779393829787,13.55,24.0,2026-05-21 20:03:49.787000+00:00,172.776
1779393829801,13.55,24.0,2026-05-21 20:03:49.801000+00:00,172.79
1779393829819,13.55,24.0,2026-05-21 20:03:49.819000+00:00,172.808
1779393829834,13.55,24.0,2026-05-21 20:03:49.834000+00:00,172.823
1779393829850,13.55,24.0,2026-05-21 20:03:49.850000+00:00,172.839
1779393829866,13.55,24.0,2026-05-21 20:03:49.866000+00:00,172.855
1779393829883,13.55,24.0,2026-05-21 20:03:49.883000+00:00,172.872
1779393829897,13.55,24.0,2026-05-21 20:03:49.897000+00:00,172.886
1779393829914,13.55,24.0,2026-05-21 20:03:49.914000+00:00,172.903
1779393829931,13.55,24.0,2026-05-21 20:03:49.931000+00:00,172.92
1779393829945,13.55,24.0,2026-05-21 20:03:49.945000+00:00,172.934
1779393829961,13.55,24.0,2026-05-21 20:03:49.961000+00:00,172.95
1779393829978,13.55,24.0,2026-05-21 20:03:49.978000+00:00,172.967
1779393829994,13.55,24.0,2026-05-21 20:03:49.994000+00:00,172.983
1779393830010,13.55,24.0,2026-05-21 20:03:50.010000+00:00,172.999
1779393830027,13.56,24.0,2026-05-21 20:03:50.027000+00:00,173.016
1779393830041,13.57,24.0,2026-05-21 20:03:50.041000+00:00,173.03
1779393830058,13.57,24.0,2026-05-21 20:03:50.058000+00:00,173.047
1779393830073,13.57,24.0,2026-05-21 20:03:50.073000+00:00,173.062
1779393830089,13.56,24.0,2026-05-21 20:03:50.089000+00:00,173.078
1779393830107,13.55,24.0,2026-05-21 20:03:50.107000+00:00,173.096
1779393830123,13.55,24.0,2026-05-21 20:03:50.123000+00:00,173.112
1779393830137,13.55,25.0,2026-05-21 20:03:50.137000+00:00,173.126
1779393830154,13.55,26.0,2026-05-21 20:03:50.154000+00:00,173.143
1779393830171,13.54,26.0,2026-05-21 20:03:50.171000+00:00,173.16
1779393830189,13.55,26.0,2026-05-21 20:03:50.189000+00:00,173.178
1779393830203,13.55,26.0,2026-05-21 20:03:50.203000+00:00,173.192
1779393830217,13.55,26.0,2026-05-21 20:03:50.217000+00:00,173.206
1779393830233,13.55,26.0,2026-05-21 20:03:50.233000+00:00,173.222
1779393830251,13.55,26.0,2026-05-21 20:03:50.251000+00:00,173.24
1779393830267,13.55,26.0,2026-05-21 20:03:50.267000+00:00,173.256
1779393830282,13.55,26.0,2026-05-21 20:03:50.282000+00:00,173.271
1779393830299,13.54,26.0,2026-05-21 20:03:50.299000+00:00,173.288
1779393830314,13.55,26.0,2026-05-21 20:03:50.314000+00:00,173.303
1779393830331,13.55,26.0,2026-05-21 20:03:50.331000+00:00,173.32
1779393830347,13.55,26.0,2026-05-21 20:03:50.347000+00:00,173.336
1779393830363,13.55,26.0,2026-05-21 20:03:50.363000+00:00,173.352
1779393830380,13.55,26.0,2026-05-21 20:03:50.380000+00:00,173.369
1779393830394,13.55,26.0,2026-05-21 20:03:50.394000+00:00,173.383
1779393830410,13.55,26.0,2026-05-21 20:03:50.410000+00:00,173.399
1779393830426,13.55,26.0,2026-05-21 20:03:50.426000+00:00,173.415
1779393830442,13.55,26.0,2026-05-21 20:03:50.442000+00:00,173.431
1779393830459,13.54,26.0,2026-05-21 20:03:50.459000+00:00,173.448
1779393830474,13.55,26.0,2026-05-21 20:03:50.474000+00:00,173.463
1779393830490,13.55,26.0,2026-05-21 20:03:50.490000+00:00,173.479
1779393830505,13.55,26.0,2026-05-21 20:03:50.505000+00:00,173.494
1779393830524,13.55,26.0,2026-05-21 20:03:50.524000+00:00,173.513
1779393830538,13.55,26.0,2026-05-21 20:03:50.538000+00:00,173.527
1779393830555,13.55,26.0,2026-05-21 20:03:50.555000+00:00,173.544
1779393830570,13.55,26.0,2026-05-21 20:03:50.570000+00:00,173.559
1779393830586,13.55,26.0,2026-05-21 20:03:50.586000+00:00,173.575
1779393830603,13.55,26.0,2026-05-21 20:03:50.603000+00:00,173.592
1779393830618,13.55,26.0,2026-05-21 20:03:50.618000+00:00,173.607
1779393830635,13.56,25.0,2026-05-21 20:03:50.635000+00:00,173.624
1779393830650,13.57,25.0,2026-05-21 20:03:50.650000+00:00,173.639
1779393830668,13.56,25.0,2026-05-21 20:03:50.668000+00:00,173.657
1779393830681,13.55,25.0,2026-05-21 20:03:50.681000+00:00,173.67
1779393830697,13.55,25.0,2026-05-21 20:03:50.697000+00:00,173.686
1779393830714,13.55,25.0,2026-05-21 20:03:50.714000+00:00,173.703
1779393830731,13.55,25.0,2026-05-21 20:03:50.731000+00:00,173.72
1779393830747,13.54,25.0,2026-05-21 20:03:50.747000+00:00,173.736
1779393830762,13.55,25.0,2026-05-21 20:03:50.762000+00:00,173.751
1779393830780,13.55,25.0,2026-05-21 20:03:50.780000+00:00,173.769
1779393830795,13.55,25.0,2026-05-21 20:03:50.795000+00:00,173.784
1779393830810,13.55,25.0,2026-05-21 20:03:50.810000+00:00,173.799
1779393830827,13.55,25.0,2026-05-21 20:03:50.827000+00:00,173.816
1779393830842,13.55,25.0,2026-05-21 20:03:50.842000+00:00,173.831
1779393830858,13.55,25.0,2026-05-21 20:03:50.858000+00:00,173.847
1779393830874,13.55,25.0,2026-05-21 20:03:50.874000+00:00,173.863
1779393830890,13.55,25.0,2026-05-21 20:03:50.890000+00:00,173.879
1779393830907,13.55,25.0,2026-05-21 20:03:50.907000+00:00,173.896
1779393830922,13.56,25.0,2026-05-21 20:03:50.922000+00:00,173.911
1779393830938,13.57,25.0,2026-05-21 20:03:50.938000+00:00,173.927
1779393830953,13.56,25.0,2026-05-21 20:03:50.953000+00:00,173.942
1779393830970,13.55,25.0,2026-05-21 20:03:50.970000+00:00,173.959
1779393830987,13.55,25.0,2026-05-21 20:03:50.987000+00:00,173.976
1779393831002,13.55,25.0,2026-05-21 20:03:51.002000+00:00,173.991
1779393831019,13.55,25.0,2026-05-21 20:03:51.019000+00:00,174.008
1779393831033,13.55,25.0,2026-05-21 20:03:51.033000+00:00,174.022
1779393831050,13.55,25.0,2026-05-21 20:03:51.050000+00:00,174.039
1779393831067,13.55,25.0,2026-05-21 20:03:51.067000+00:00,174.056
1779393831084,13.55,25.0,2026-05-21 20:03:51.084000+00:00,174.073
1779393831099,13.55,25.0,2026-05-21 20:03:51.099000+00:00,174.088
1779393831115,13.55,25.0,2026-05-21 20:03:51.115000+00:00,174.104
1779393831131,13.55,25.0,2026-05-21 20:03:51.131000+00:00,174.12
1779393831146,13.55,25.0,2026-05-21 20:03:51.146000+00:00,174.135
1779393831164,13.55,25.0,2026-05-21 20:03:51.164000+00:00,174.153
1779393831178,13.55,25.0,2026-05-21 20:03:51.178000+00:00,174.167
1779393831195,13.55,25.0,2026-05-21 20:03:51.195000+00:00,174.184
1779393831212,13.55,25.0,2026-05-21 20:03:51.212000+00:00,174.201
1779393831226,13.55,25.0,2026-05-21 20:03:51.226000+00:00,174.215
1779393831243,13.55,25.0,2026-05-21 20:03:51.243000+00:00,174.232
1779393831259,13.55,25.0,2026-05-21 20:03:51.259000+00:00,174.248
1779393831274,13.55,25.0,2026-05-21 20:03:51.274000+00:00,174.263
1779393831290,13.55,25.0,2026-05-21 20:03:51.290000+00:00,174.279
1779393831308,13.55,25.0,2026-05-21 20:03:51.308000+00:00,174.297
1779393831323,13.55,25.0,2026-05-21 20:03:51.323000+00:00,174.312
1779393831339,13.55,25.0,2026-05-21 20:03:51.339000+00:00,174.328
1779393831355,13.55,25.0,2026-05-21 20:03:51.355000+00:00,174.344
1779393831371,13.55,25.0,2026-05-21 20:03:51.371000+00:00,174.36
1779393831388,13.55,25.0,2026-05-21 20:03:51.388000+00:00,174.377
1779393831403,13.55,25.0,2026-05-21 20:03:51.403000+00:00,174.392
1779393831418,13.55,25.0,2026-05-21 20:03:51.418000+00:00,174.407
1779393831434,13.56,25.0,2026-05-21 20:03:51.434000+00:00,174.423
1779393831449,13.57,25.0,2026-05-21 20:03:51.449000+00:00,174.438
1779393831467,13.56,25.0,2026-05-21 20:03:51.467000+00:00,174.456
1779393831482,13.55,25.0,2026-05-21 20:03:51.482000+00:00,174.471
1779393831497,13.55,25.0,2026-05-21 20:03:51.497000+00:00,174.486
1779393831515,13.55,25.0,2026-05-21 20:03:51.515000+00:00,174.504
1779393831530,13.56,25.0,2026-05-21 20:03:51.530000+00:00,174.519
1779393831546,13.57,26.0,2026-05-21 20:03:51.546000+00:00,174.535
1779393831564,13.57,27.0,2026-05-21 20:03:51.564000+00:00,174.553
1779393831579,13.57,27.0,2026-05-21 20:03:51.579000+00:00,174.568
1779393831595,13.56,27.0,2026-05-21 20:03:51.595000+00:00,174.584
1779393831610,13.55,27.0,2026-05-21 20:03:51.610000+00:00,174.599
1779393831628,13.55,27.0,2026-05-21 20:03:51.628000+00:00,174.617
1779393831643,13.55,27.0,2026-05-21 20:03:51.643000+00:00,174.632
1779393831658,13.56,27.0,2026-05-21 20:03:51.658000+00:00,174.647
1779393831675,13.57,27.0,2026-05-21 20:03:51.675000+00:00,174.664
1779393831691,13.57,27.0,2026-05-21 20:03:51.691000+00:00,174.68
1779393831708,13.57,27.0,2026-05-21 20:03:51.708000+00:00,174.697
1779393831723,13.57,27.0,2026-05-21 20:03:51.723000+00:00,174.712
1779393831738,13.57,27.0,2026-05-21 20:03:51.738000+00:00,174.727
1779393831755,13.56,27.0,2026-05-21 20:03:51.755000+00:00,174.744
1779393831771,13.55,27.0,2026-05-21 20:03:51.771000+00:00,174.76
1779393831787,13.57,27.0,2026-05-21 20:03:51.787000+00:00,174.776
1779393831804,13.59,27.0,2026-05-21 20:03:51.804000+00:00,174.793
1779393831818,13.59,27.0,2026-05-21 20:03:51.818000+00:00,174.807
1779393831835,13.59,27.0,2026-05-21 20:03:51.835000+00:00,174.824
1779393831850,13.58,27.0,2026-05-21 20:03:51.850000+00:00,174.839
1779393831866,13.57,27.0,2026-05-21 20:03:51.866000+00:00,174.855
1779393831884,13.57,27.0,2026-05-21 20:03:51.884000+00:00,174.873
1779393831899,13.57,27.0,2026-05-21 20:03:51.899000+00:00,174.888
1779393831915,13.57,27.0,2026-05-21 20:03:51.915000+00:00,174.904
1779393831932,13.57,27.0,2026-05-21 20:03:51.932000+00:00,174.921
1779393831947,13.58,27.0,2026-05-21 20:03:51.947000+00:00,174.936
1779393831962,13.59,27.0,2026-05-21 20:03:51.962000+00:00,174.951
1779393831978,13.58,27.0,2026-05-21 20:03:51.978000+00:00,174.967
1779393831994,13.57,27.0,2026-05-21 20:03:51.994000+00:00,174.983
1779393832011,13.57,27.0,2026-05-21 20:03:52.011000+00:00,175.0
1779393832026,13.57,27.0,2026-05-21 20:03:52.026000+00:00,175.015
1779393832044,13.57,26.0,2026-05-21 20:03:52.044000+00:00,175.033
1779393832059,13.57,26.0,2026-05-21 20:03:52.059000+00:00,175.048
1779393832076,13.59,26.0,2026-05-21 20:03:52.076000+00:00,175.065
1779393832090,13.61,26.0,2026-05-21 20:03:52.090000+00:00,175.079
1779393832106,13.61,26.0,2026-05-21 20:03:52.106000+00:00,175.095
1779393832124,13.61,26.0,2026-05-21 20:03:52.124000+00:00,175.113
1779393832138,13.6,26.0,2026-05-21 20:03:52.138000+00:00,175.127
1779393832156,13.59,26.0,2026-05-21 20:03:52.156000+00:00,175.145
1779393832172,13.59,26.0,2026-05-21 20:03:52.172000+00:00,175.161
1779393832187,13.59,26.0,2026-05-21 20:03:52.187000+00:00,175.176
1779393832202,13.59,26.0,2026-05-21 20:03:52.202000+00:00,175.191
1779393832219,13.59,26.0,2026-05-21 20:03:52.219000+00:00,175.208
1779393832235,13.6,26.0,2026-05-21 20:03:52.235000+00:00,175.224
1779393832250,13.61,26.0,2026-05-21 20:03:52.250000+00:00,175.239
1779393832267,13.6,26.0,2026-05-21 20:03:52.267000+00:00,175.256
1779393832283,13.59,26.0,2026-05-21 20:03:52.283000+00:00,175.272
1779393832300,13.6,26.0,2026-05-21 20:03:52.300000+00:00,175.289
1779393832317,13.61,26.0,2026-05-21 20:03:52.317000+00:00,175.306
1779393832331,13.6,26.0,2026-05-21 20:03:52.331000+00:00,175.32
1779393832348,13.59,26.0,2026-05-21 20:03:52.348000+00:00,175.337
1779393832363,13.59,26.0,2026-05-21 20:03:52.363000+00:00,175.352
1779393832378,13.59,26.0,2026-05-21 20:03:52.378000+00:00,175.367
1779393832396,13.6,26.0,2026-05-21 20:03:52.396000+00:00,175.385
1779393832410,13.61,26.0,2026-05-21 20:03:52.410000+00:00,175.399
1779393832427,13.61,26.0,2026-05-21 20:03:52.427000+00:00,175.416
1779393832443,13.61,26.0,2026-05-21 20:03:52.443000+00:00,175.432
1779393832459,13.6,26.0,2026-05-21 20:03:52.459000+00:00,175.448
1779393832475,13.59,26.0,2026-05-21 20:03:52.475000+00:00,175.464
1779393832491,13.59,26.0,2026-05-21 20:03:52.491000+00:00,175.48
1779393832507,13.59,26.0,2026-05-21 20:03:52.507000+00:00,175.496
1779393832523,13.6,26.0,2026-05-21 20:03:52.523000+00:00,175.512
1779393832539,13.61,26.0,2026-05-21 20:03:52.539000+00:00,175.528
1779393832555,13.61,26.0,2026-05-21 20:03:52.555000+00:00,175.544
1779393832572,13.61,26.0,2026-05-21 20:03:52.572000+00:00,175.561
1779393832588,13.6,26.0,2026-05-21 20:03:52.588000+00:00,175.577
1779393832604,13.59,26.0,2026-05-21 20:03:52.604000+00:00,175.593
1779393832619,13.58,26.0,2026-05-21 20:03:52.619000+00:00,175.608
1779393832636,13.57,26.0,2026-05-21 20:03:52.636000+00:00,175.625
1779393832650,13.57,26.0,2026-05-21 20:03:52.650000+00:00,175.639
1779393832666,13.57,26.0,2026-05-21 20:03:52.666000+00:00,175.655
1779393832684,13.58,26.0,2026-05-21 20:03:52.684000+00:00,175.673
1779393832700,13.59,26.0,2026-05-21 20:03:52.700000+00:00,175.689
1779393832716,13.58,26.0,2026-05-21 20:03:52.716000+00:00,175.705
1779393832731,13.57,26.0,2026-05-21 20:03:52.731000+00:00,175.72
1779393832749,13.57,26.0,2026-05-21 20:03:52.749000+00:00,175.738
1779393832765,13.57,26.0,2026-05-21 20:03:52.765000+00:00,175.754
1779393832778,13.57,26.0,2026-05-21 20:03:52.778000+00:00,175.767
1779393832797,13.57,26.0,2026-05-21 20:03:52.797000+00:00,175.786
1779393832811,13.58,26.0,2026-05-21 20:03:52.811000+00:00,175.8
1779393832827,13.59,26.0,2026-05-21 20:03:52.827000+00:00,175.816
1779393832843,13.59,26.0,2026-05-21 20:03:52.843000+00:00,175.832
1779393832861,13.59,26.0,2026-05-21 20:03:52.861000+00:00,175.85
1779393832875,13.59,26.0,2026-05-21 20:03:52.875000+00:00,175.864
1779393832891,13.59,26.0,2026-05-21 20:03:52.891000+00:00,175.88
1779393832912,13.58,26.0,2026-05-21 20:03:52.912000+00:00,175.901
1779393832923,13.57,26.0,2026-05-21 20:03:52.923000+00:00,175.912
1779393832938,13.57,26.0,2026-05-21 20:03:52.938000+00:00,175.927
1779393832955,13.57,26.0,2026-05-21 20:03:52.955000+00:00,175.944
1779393832970,13.57,26.0,2026-05-21 20:03:52.970000+00:00,175.959
1779393832988,13.57,26.0,2026-05-21 20:03:52.988000+00:00,175.977
1779393833003,13.57,25.0,2026-05-21 20:03:53.003000+00:00,175.992
1779393833019,13.57,25.0,2026-05-21 20:03:53.019000+00:00,176.008
1779393833036,13.57,25.0,2026-05-21 20:03:53.036000+00:00,176.025
1779393833052,13.57,25.0,2026-05-21 20:03:53.052000+00:00,176.041
1779393833067,13.57,25.0,2026-05-21 20:03:53.067000+00:00,176.056
1779393833084,13.57,25.0,2026-05-21 20:03:53.084000+00:00,176.073
1779393833099,13.57,25.0,2026-05-21 20:03:53.099000+00:00,176.088
1779393833114,13.57,25.0,2026-05-21 20:03:53.114000+00:00,176.103
1779393833132,13.57,25.0,2026-05-21 20:03:53.132000+00:00,176.121
1779393833148,13.57,25.0,2026-05-21 20:03:53.148000+00:00,176.137
1779393833163,13.57,25.0,2026-05-21 20:03:53.163000+00:00,176.152
1779393833180,13.57,25.0,2026-05-21 20:03:53.180000+00:00,176.169
1779393833195,13.57,25.0,2026-05-21 20:03:53.195000+00:00,176.184
1779393833212,13.57,25.0,2026-05-21 20:03:53.212000+00:00,176.201
1779393833227,13.57,25.0,2026-05-21 20:03:53.227000+00:00,176.216
1779393833243,13.57,25.0,2026-05-21 20:03:53.243000+00:00,176.232
1779393833261,13.57,25.0,2026-05-21 20:03:53.261000+00:00,176.25
1779393833275,13.57,25.0,2026-05-21 20:03:53.275000+00:00,176.264
1779393833292,13.57,25.0,2026-05-21 20:03:53.292000+00:00,176.281
1779393833307,13.57,25.0,2026-05-21 20:03:53.307000+00:00,176.296
1779393833324,13.57,25.0,2026-05-21 20:03:53.324000+00:00,176.313
1779393833340,13.57,25.0,2026-05-21 20:03:53.340000+00:00,176.329
1779393833356,13.57,25.0,2026-05-21 20:03:53.356000+00:00,176.345
1779393833371,13.57,25.0,2026-05-21 20:03:53.371000+00:00,176.36
1779393833388,13.57,25.0,2026-05-21 20:03:53.388000+00:00,176.377
1779393833403,13.57,25.0,2026-05-21 20:03:53.403000+00:00,176.392
1779393833420,13.57,25.0,2026-05-21 20:03:53.420000+00:00,176.409
1779393833434,13.57,25.0,2026-05-21 20:03:53.434000+00:00,176.423
1779393833451,13.57,24.0,2026-05-21 20:03:53.451000+00:00,176.44
1779393833466,13.57,24.0,2026-05-21 20:03:53.466000+00:00,176.455
1779393833483,13.57,24.0,2026-05-21 20:03:53.483000+00:00,176.472
1779393833500,13.57,24.0,2026-05-21 20:03:53.500000+00:00,176.489
1779393833515,13.57,24.0,2026-05-21 20:03:53.515000+00:00,176.504
1779393833531,13.57,24.0,2026-05-21 20:03:53.531000+00:00,176.52
1779393833547,13.57,24.0,2026-05-21 20:03:53.547000+00:00,176.536
1779393833564,13.57,24.0,2026-05-21 20:03:53.564000+00:00,176.553
1779393833581,13.57,24.0,2026-05-21 20:03:53.581000+00:00,176.57
1779393833595,13.57,24.0,2026-05-21 20:03:53.595000+00:00,176.584
1779393833611,13.57,24.0,2026-05-21 20:03:53.611000+00:00,176.6
1779393833628,13.57,24.0,2026-05-21 20:03:53.628000+00:00,176.617
1779393833643,13.57,24.0,2026-05-21 20:03:53.643000+00:00,176.632
1779393833659,13.57,24.0,2026-05-21 20:03:53.659000+00:00,176.648
1779393833676,13.57,24.0,2026-05-21 20:03:53.676000+00:00,176.665
1779393833691,13.57,24.0,2026-05-21 20:03:53.691000+00:00,176.68
1779393833707,13.58,24.0,2026-05-21 20:03:53.707000+00:00,176.696
1779393833723,13.59,24.0,2026-05-21 20:03:53.723000+00:00,176.712
1779393833739,13.59,24.0,2026-05-21 20:03:53.739000+00:00,176.728
1779393833756,13.59,24.0,2026-05-21 20:03:53.756000+00:00,176.745
1779393833771,13.58,24.0,2026-05-21 20:03:53.771000+00:00,176.76
1779393833788,13.57,24.0,2026-05-21 20:03:53.788000+00:00,176.777
1779393833804,13.57,24.0,2026-05-21 20:03:53.804000+00:00,176.793
1779393833819,13.57,24.0,2026-05-21 20:03:53.819000+00:00,176.808
1779393833835,13.57,24.0,2026-05-21 20:03:53.835000+00:00,176.824
1779393833853,13.57,24.0,2026-05-21 20:03:53.853000+00:00,176.842
1779393833867,13.57,24.0,2026-05-21 20:03:53.867000+00:00,176.856
1779393833885,13.57,24.0,2026-05-21 20:03:53.885000+00:00,176.874
1779393833900,13.57,24.0,2026-05-21 20:03:53.900000+00:00,176.889
1779393833917,13.57,24.0,2026-05-21 20:03:53.917000+00:00,176.906
1779393833932,13.57,24.0,2026-05-21 20:03:53.932000+00:00,176.921
1779393833948,13.57,24.0,2026-05-21 20:03:53.948000+00:00,176.937
1779393833963,13.57,24.0,2026-05-21 20:03:53.963000+00:00,176.952
1779393833981,13.57,24.0,2026-05-21 20:03:53.981000+00:00,176.97
1779393833997,13.58,24.0,2026-05-21 20:03:53.997000+00:00,176.986
1779393834013,13.59,24.0,2026-05-21 20:03:54.013000+00:00,177.002
1779393834029,13.58,24.0,2026-05-21 20:03:54.029000+00:00,177.018
1779393834043,13.57,24.0,2026-05-21 20:03:54.043000+00:00,177.032
1779393834059,13.57,24.0,2026-05-21 20:03:54.059000+00:00,177.048
1779393834077,13.57,24.0,2026-05-21 20:03:54.077000+00:00,177.066
1779393834094,13.57,24.0,2026-05-21 20:03:54.094000+00:00,177.083
1779393834108,13.57,24.0,2026-05-21 20:03:54.108000+00:00,177.097
1779393834125,13.57,24.0,2026-05-21 20:03:54.125000+00:00,177.114
1779393834141,13.57,24.0,2026-05-21 20:03:54.141000+00:00,177.13
1779393834156,13.58,24.0,2026-05-21 20:03:54.156000+00:00,177.145
1779393834173,13.59,24.0,2026-05-21 20:03:54.173000+00:00,177.162
1779393834188,13.58,24.0,2026-05-21 20:03:54.188000+00:00,177.177
1779393834204,13.57,24.0,2026-05-21 20:03:54.204000+00:00,177.193
1779393834219,13.57,24.0,2026-05-21 20:03:54.219000+00:00,177.208
1779393834238,13.57,24.0,2026-05-21 20:03:54.238000+00:00,177.227
1779393834253,13.57,24.0,2026-05-21 20:03:54.253000+00:00,177.242
1779393834277,13.57,24.0,2026-05-21 20:03:54.277000+00:00,177.266
1779393834286,13.58,24.0,2026-05-21 20:03:54.286000+00:00,177.275
1779393834301,13.59,24.0,2026-05-21 20:03:54.301000+00:00,177.29
1779393834315,13.58,24.0,2026-05-21 20:03:54.315000+00:00,177.304
1779393834331,13.57,24.0,2026-05-21 20:03:54.331000+00:00,177.32
1779393834348,13.57,24.0,2026-05-21 20:03:54.348000+00:00,177.337
1779393834364,13.57,24.0,2026-05-21 20:03:54.364000+00:00,177.353
1779393834380,13.57,24.0,2026-05-21 20:03:54.380000+00:00,177.369
1779393834395,13.57,24.0,2026-05-21 20:03:54.395000+00:00,177.384
1779393834413,13.57,24.0,2026-05-21 20:03:54.413000+00:00,177.402
1779393834427,13.57,24.0,2026-05-21 20:03:54.427000+00:00,177.416
1779393834446,13.58,24.0,2026-05-21 20:03:54.446000+00:00,177.435
1779393834459,13.59,24.0,2026-05-21 20:03:54.459000+00:00,177.448
1779393834478,13.58,24.0,2026-05-21 20:03:54.478000+00:00,177.467
1779393834493,13.57,24.0,2026-05-21 20:03:54.493000+00:00,177.482
1779393834508,13.57,24.0,2026-05-21 20:03:54.508000+00:00,177.497
1779393834524,13.57,24.0,2026-05-21 20:03:54.524000+00:00,177.513
1779393834541,13.57,24.0,2026-05-21 20:03:54.541000+00:00,177.53
1779393834555,13.57,24.0,2026-05-21 20:03:54.555000+00:00,177.544
1779393834573,13.57,24.0,2026-05-21 20:03:54.573000+00:00,177.562
1779393834588,13.57,24.0,2026-05-21 20:03:54.588000+00:00,177.577
1779393834604,13.57,24.0,2026-05-21 20:03:54.604000+00:00,177.593
1779393834620,13.57,24.0,2026-05-21 20:03:54.620000+00:00,177.609
1779393834636,13.57,24.0,2026-05-21 20:03:54.636000+00:00,177.625
1779393834653,13.57,24.0,2026-05-21 20:03:54.653000+00:00,177.642
1779393834667,13.57,24.0,2026-05-21 20:03:54.667000+00:00,177.656
1779393834685,13.57,24.0,2026-05-21 20:03:54.685000+00:00,177.674
1779393834700,13.57,24.0,2026-05-21 20:03:54.700000+00:00,177.689
1779393834715,13.57,24.0,2026-05-21 20:03:54.715000+00:00,177.704
1779393834733,13.57,24.0,2026-05-21 20:03:54.733000+00:00,177.722
1779393834747,13.57,24.0,2026-05-21 20:03:54.747000+00:00,177.736
1779393834763,13.57,24.0,2026-05-21 20:03:54.763000+00:00,177.752
1779393834781,13.57,24.0,2026-05-21 20:03:54.781000+00:00,177.77
