Time,reference_time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777588230163,  5770.120, 0.999945, 0.008149,-0.006602,-0.000006,1,0
1777588230173,  5770.120, 0.999945, 0.008149,-0.006602,-0.000006,1,0
1777588230183,  5770.120, 0.999945, 0.008149,-0.006602,-0.000006,1,0
1777588230193,  5770.120, 0.999945, 0.008149,-0.006602,-0.000006,1,0
1777588230204,  5770.160, 0.999945, 0.008154,-0.006601,-0.000007,1,0
1777588230214,  5770.160, 0.999945, 0.008154,-0.006601,-0.000007,1,0
1777588230224,  5770.160, 0.999945, 0.008154,-0.006601,-0.000007,1,0
1777588230234,  5770.160, 0.999945, 0.008154,-0.006601,-0.000007,1,0
1777588230245,  5770.200, 0.999945, 0.008156,-0.006598,-0.000008,1,0
1777588230255,  5770.200, 0.999945, 0.008156,-0.006598,-0.000008,1,0
1777588230265,  5770.200, 0.999945, 0.008156,-0.006598,-0.000008,1,0
1777588230275,  5770.200, 0.999945, 0.008156,-0.006598,-0.000008,1,0
1777588230293,  5770.250, 0.999945, 0.008159,-0.006598,-0.000001,1,0
1777588230303,  5770.250, 0.999945, 0.008159,-0.006598,-0.000001,1,0
1777588230313,  5770.250, 0.999945, 0.008159,-0.006598,-0.000001,1,0
1777588230323,  5770.250, 0.999945, 0.008159,-0.006598,-0.000001,1,0
1777588230333,  5770.290, 0.999945, 0.008160,-0.006593,-0.000001,1,0
1777588230344,  5770.290, 0.999945, 0.008160,-0.006593,-0.000001,1,0
1777588230354,  5770.290, 0.999945, 0.008160,-0.006593,-0.000001,1,0
1777588230364,  5770.290, 0.999945, 0.008160,-0.006593,-0.000001,1,0
1777588230374,  5770.330, 0.999945, 0.008160,-0.006594,-0.000001,1,0
1777588230384,  5770.330, 0.999945, 0.008160,-0.006594,-0.000001,1,0
1777588230394,  5770.330, 0.999945, 0.008160,-0.006594,-0.000001,1,0
1777588230404,  5770.330, 0.999945, 0.008160,-0.006594,-0.000001,1,0
1777588230422,  5770.380, 0.999945, 0.008163,-0.006591, 0.000004,1,0
1777588230432,  5770.380, 0.999945, 0.008163,-0.006591, 0.000004,1,0
1777588230442,  5770.380, 0.999945, 0.008163,-0.006591, 0.000004,1,0
1777588230453,  5770.380, 0.999945, 0.008163,-0.006591, 0.000004,1,0
1777588230463,  5770.420, 0.999945, 0.008161,-0.006597, 0.000005,1,0
1777588230473,  5770.420, 0.999945, 0.008161,-0.006597, 0.000005,1,0
1777588230483,  5770.420, 0.999945, 0.008161,-0.006597, 0.000005,1,0
1777588230493,  5770.420, 0.999945, 0.008161,-0.006597, 0.000005,1,0
1777588230504,  5770.460, 0.999945, 0.008158,-0.006593, 0.000006,1,0
1777588230514,  5770.460, 0.999945, 0.008158,-0.006593, 0.000006,1,0
1777588230524,  5770.460, 0.999945, 0.008158,-0.006593, 0.000006,1,0
1777588230534,  5770.460, 0.999945, 0.008158,-0.006593, 0.000006,1,0
1777588230544,  5770.500, 0.999945, 0.008164,-0.006593, 0.000003,1,0
1777588230554,  5770.500, 0.999945, 0.008164,-0.006593, 0.000003,1,0
1777588230565,  5770.500, 0.999945, 0.008164,-0.006593, 0.000003,1,0
1777588230575,  5770.500, 0.999945, 0.008164,-0.006593, 0.000003,1,0
1777588230593,  5770.550, 0.999945, 0.008162,-0.006590, 0.000007,1,0
1777588230603,  5770.550, 0.999945, 0.008162,-0.006590, 0.000007,1,0
1777588230613,  5770.550, 0.999945, 0.008162,-0.006590, 0.000007,1,0
1777588230623,  5770.550, 0.999945, 0.008162,-0.006590, 0.000007,1,0
1777588230633,  5770.590, 0.999945, 0.008168,-0.006589, 0.000008,1,0
1777588230643,  5770.590, 0.999945, 0.008168,-0.006589, 0.000008,1,0
1777588230653,  5770.590, 0.999945, 0.008168,-0.006589, 0.000008,1,0
1777588230664,  5770.590, 0.999945, 0.008168,-0.006589, 0.000008,1,0
1777588230674,  5770.630, 0.999945, 0.008174,-0.006592, 0.000011,1,0
1777588230684,  5770.630, 0.999945, 0.008174,-0.006592, 0.000011,1,0
1777588230694,  5770.630, 0.999945, 0.008174,-0.006592, 0.000011,1,0
1777588230704,  5770.630, 0.999945, 0.008174,-0.006592, 0.000011,1,0
1777588230715,  5770.670, 0.999945, 0.008174,-0.006592, 0.000013,1,0
1777588230725,  5770.670, 0.999945, 0.008174,-0.006592, 0.000013,1,0
1777588230735,  5770.670, 0.999945, 0.008174,-0.006592, 0.000013,1,0
1777588230745,  5770.670, 0.999945, 0.008174,-0.006592, 0.000013,1,0
1777588230763,  5770.720, 0.999945, 0.008174,-0.006597, 0.000014,1,0
1777588230773,  5770.720, 0.999945, 0.008174,-0.006597, 0.000014,1,0
1777588230783,  5770.720, 0.999945, 0.008174,-0.006597, 0.000014,1,0
1777588230793,  5770.720, 0.999945, 0.008174,-0.006597, 0.000014,1,0
1777588230804,  5770.760, 0.999945, 0.008176,-0.006595, 0.000011,1,0
1777588230814,  5770.760, 0.999945, 0.008176,-0.006595, 0.000011,1,0
1777588230824,  5770.760, 0.999945, 0.008176,-0.006595, 0.000011,1,0
1777588230834,  5770.760, 0.999945, 0.008176,-0.006595, 0.000011,1,0
1777588230844,  5770.800, 0.999945, 0.008178,-0.006600, 0.000009,1,0
1777588230854,  5770.800, 0.999945, 0.008178,-0.006600, 0.000009,1,0
1777588230864,  5770.800, 0.999945, 0.008178,-0.006600, 0.000009,1,0
1777588230875,  5770.800, 0.999945, 0.008178,-0.006600, 0.000009,1,0
1777588230892,  5770.850, 0.999945, 0.008173,-0.006599, 0.000006,1,0
1777588230902,  5770.850, 0.999945, 0.008173,-0.006599, 0.000006,1,0
1777588230913,  5770.850, 0.999945, 0.008173,-0.006599, 0.000006,1,0
1777588230923,  5770.850, 0.999945, 0.008173,-0.006599, 0.000006,1,0
1777588230933,  5770.890, 0.999945, 0.008177,-0.006601, 0.000005,1,0
1777588230943,  5770.890, 0.999945, 0.008177,-0.006601, 0.000005,1,0
1777588230953,  5770.890, 0.999945, 0.008177,-0.006601, 0.000005,1,0
1777588230963,  5770.890, 0.999945, 0.008177,-0.006601, 0.000005,1,0
1777588230974,  5770.930, 0.999945, 0.008168,-0.006597, 0.000004,1,0
1777588230984,  5770.930, 0.999945, 0.008168,-0.006597, 0.000004,1,0
1777588230994,  5770.930, 0.999945, 0.008168,-0.006597, 0.000004,1,0
1777588231004,  5770.930, 0.999945, 0.008168,-0.006597, 0.000004,1,0
1777588231015,  5770.970, 0.999945, 0.008163,-0.006598, 0.000002,1,0
1777588231025,  5770.970, 0.999945, 0.008163,-0.006598, 0.000002,1,0
1777588231035,  5770.970, 0.999945, 0.008163,-0.006598, 0.000002,1,0
1777588231045,  5770.970, 0.999945, 0.008163,-0.006598, 0.000002,1,0
1777588231063,  5771.020, 0.999945, 0.008169,-0.006594, 0.000004,1,0
1777588231073,  5771.020, 0.999945, 0.008169,-0.006594, 0.000004,1,0
1777588231083,  5771.020, 0.999945, 0.008169,-0.006594, 0.000004,1,0
1777588231093,  5771.020, 0.999945, 0.008169,-0.006594, 0.000004,1,0
1777588231103,  5771.060, 0.999945, 0.008165,-0.006597, 0.000001,1,0
1777588231113,  5771.060, 0.999945, 0.008165,-0.006597, 0.000001,1,0
1777588231124,  5771.060, 0.999945, 0.008165,-0.006597, 0.000001,1,0
1777588231134,  5771.060, 0.999945, 0.008165,-0.006597, 0.000001,1,0
1777588231144,  5771.100, 0.999945, 0.008154,-0.006601, 0.000000,1,0
1777588231154,  5771.100, 0.999945, 0.008154,-0.006601, 0.000000,1,0
1777588231164,  5771.100, 0.999945, 0.008154,-0.006601, 0.000000,1,0
1777588231174,  5771.100, 0.999945, 0.008154,-0.006601, 0.000000,1,0
1777588231185,  5771.140, 0.999945, 0.008147,-0.006602, 0.000001,1,0
1777588231195,  5771.140, 0.999945, 0.008147,-0.006602, 0.000001,1,0
1777588231205,  5771.140, 0.999945, 0.008147,-0.006602, 0.000001,1,0
1777588231215,  5771.140, 0.999945, 0.008147,-0.006602, 0.000001,1,1
1777588231233,  5771.190, 0.999945, 0.008148,-0.006599, 0.000003,1,1
1777588231243,  5771.190, 0.999945, 0.008148,-0.006599, 0.000003,1,1
1777588231253,  5771.190, 0.999945, 0.008148,-0.006599, 0.000003,1,1
1777588231263,  5771.190, 0.999945, 0.008148,-0.006599, 0.000003,1,1
1777588231274,  5771.230, 0.999945, 0.008139,-0.006600,-0.000005,1,1
1777588231284,  5771.230, 0.999945, 0.008139,-0.006600,-0.000005,1,1
1777588231294,  5771.230, 0.999945, 0.008139,-0.006600,-0.000005,1,1
1777588231304,  5771.230, 0.999945, 0.008139,-0.006600,-0.000005,1,1
1777588231314,  5771.270, 0.999945, 0.008142,-0.006606,-0.000004,1,1
1777588231324,  5771.270, 0.999945, 0.008142,-0.006606,-0.000004,1,1
1777588231334,  5771.270, 0.999945, 0.008142,-0.006606,-0.000004,1,1
1777588231345,  5771.270, 0.999945, 0.008142,-0.006606,-0.000004,1,1
1777588231363,  5771.320, 0.999945, 0.008143,-0.006600,-0.000005,1,1
1777588231373,  5771.320, 0.999945, 0.008143,-0.006600,-0.000005,1,1
1777588231383,  5771.320, 0.999945, 0.008143,-0.006600,-0.000005,1,1
1777588231393,  5771.320, 0.999945, 0.008143,-0.006600,-0.000005,1,1
1777588231403,  5771.360, 0.999945, 0.008149,-0.006601,-0.000004,1,1
1777588231413,  5771.360, 0.999945, 0.008149,-0.006601,-0.000004,1,1
1777588231423,  5771.360, 0.999945, 0.008149,-0.006601,-0.000004,1,1
1777588231433,  5771.360, 0.999945, 0.008149,-0.006601,-0.000004,1,1
1777588231444,  5771.400, 0.999945, 0.008154,-0.006603,-0.000005,1,1
1777588231454,  5771.400, 0.999945, 0.008154,-0.006603,-0.000005,1,1
1777588231464,  5771.400, 0.999945, 0.008154,-0.006603,-0.000005,1,1
1777588231474,  5771.400, 0.999945, 0.008154,-0.006603,-0.000005,1,1
1777588231485,  5771.440, 0.999945, 0.008160,-0.006608, 0.000000,1,1
1777588231495,  5771.440, 0.999945, 0.008160,-0.006608, 0.000000,1,1
1777588231505,  5771.440, 0.999945, 0.008160,-0.006608, 0.000000,1,1
1777588231515,  5771.440, 0.999945, 0.008160,-0.006608, 0.000000,1,1
1777588231533,  5771.490, 0.999945, 0.008152,-0.006610,-0.000003,1,1
1777588231543,  5771.490, 0.999945, 0.008152,-0.006610,-0.000003,1,1
1777588231553,  5771.490, 0.999945, 0.008152,-0.006610,-0.000003,1,1
1777588231563,  5771.490, 0.999945, 0.008152,-0.006610,-0.000003,1,1
1777588231573,  5771.530, 0.999945, 0.008154,-0.006611,-0.000005,1,1
1777588231584,  5771.530, 0.999945, 0.008154,-0.006611,-0.000005,1,1
1777588231594,  5771.530, 0.999945, 0.008154,-0.006611,-0.000005,1,1
1777588231604,  5771.530, 0.999945, 0.008154,-0.006611,-0.000005,1,1
1777588231614,  5771.570, 0.999945, 0.008152,-0.006621,-0.000007,1,1
1777588231624,  5771.570, 0.999945, 0.008152,-0.006621,-0.000007,1,1
1777588231634,  5771.570, 0.999945, 0.008152,-0.006621,-0.000007,1,1
1777588231644,  5771.570, 0.999945, 0.008152,-0.006621,-0.000007,1,1
1777588231662,  5771.620, 0.999945, 0.008150,-0.006615,-0.000005,1,1
1777588231672,  5771.620, 0.999945, 0.008150,-0.006615,-0.000005,1,1
1777588231683,  5771.620, 0.999945, 0.008150,-0.006615,-0.000005,1,1
1777588231693,  5771.620, 0.999945, 0.008150,-0.006615,-0.000005,1,1
1777588231703,  5771.660, 0.999945, 0.008153,-0.006613,-0.000006,1,1
1777588231713,  5771.660, 0.999945, 0.008153,-0.006613,-0.000006,1,1
1777588231723,  5771.660, 0.999945, 0.008153,-0.006613,-0.000006,1,1
1777588231733,  5771.660, 0.999945, 0.008153,-0.006613,-0.000006,1,1
1777588231744,  5771.700, 0.999945, 0.008151,-0.006616,-0.000003,1,1
1777588231754,  5771.700, 0.999945, 0.008151,-0.006616,-0.000003,1,1
1777588231764,  5771.700, 0.999945, 0.008151,-0.006616,-0.000003,1,1
1777588231774,  5771.700, 0.999945, 0.008151,-0.006616,-0.000003,1,1
1777588231784,  5771.740, 0.999945, 0.008152,-0.006616,-0.000006,1,1
1777588231794,  5771.740, 0.999945, 0.008152,-0.006616,-0.000006,1,1
1777588231805,  5771.740, 0.999945, 0.008152,-0.006616,-0.000006,1,1
1777588231815,  5771.740, 0.999945, 0.008152,-0.006616,-0.000006,1,1
1777588231833,  5771.780, 0.999945, 0.008149,-0.006624,-0.000008,1,1
1777588231843,  5771.780, 0.999945, 0.008149,-0.006624,-0.000008,1,1
1777588231853,  5771.780, 0.999945, 0.008149,-0.006624,-0.000008,1,1
1777588231863,  5771.780, 0.999945, 0.008149,-0.006624,-0.000008,1,1
1777588231873,  5771.830, 0.999945, 0.008153,-0.006632,-0.000006,1,1
1777588231883,  5771.830, 0.999945, 0.008153,-0.006632,-0.000006,1,1
1777588231894,  5771.830, 0.999945, 0.008153,-0.006632,-0.000006,1,1
1777588231904,  5771.830, 0.999945, 0.008153,-0.006632,-0.000006,1,1
1777588231914,  5771.870, 0.999945, 0.008153,-0.006633,-0.000009,1,1
1777588231924,  5771.870, 0.999945, 0.008153,-0.006633,-0.000009,1,1
1777588231934,  5771.870, 0.999945, 0.008153,-0.006633,-0.000009,1,1
1777588231944,  5771.870, 0.999945, 0.008153,-0.006633,-0.000009,1,1
1777588231955,  5771.910, 0.999945, 0.008157,-0.006643,-0.000010,1,1
1777588231965,  5771.910, 0.999945, 0.008157,-0.006643,-0.000010,1,1
1777588231975,  5771.910, 0.999945, 0.008157,-0.006643,-0.000010,1,1
1777588231985,  5771.910, 0.999945, 0.008157,-0.006643,-0.000010,1,1
1777588232003,  5771.960, 0.999945, 0.008157,-0.006651,-0.000018,1,1
1777588232013,  5771.960, 0.999945, 0.008157,-0.006651,-0.000018,1,1
1777588232023,  5771.960, 0.999945, 0.008157,-0.006651,-0.000018,1,1
1777588232033,  5771.960, 0.999945, 0.008157,-0.006651,-0.000018,1,1
1777588232044,  5772.000, 0.999945, 0.008159,-0.006651,-0.000021,1,1
1777588232054,  5772.000, 0.999945, 0.008159,-0.006651,-0.000021,1,1
1777588232064,  5772.000, 0.999945, 0.008159,-0.006651,-0.000021,1,1
1777588232074,  5772.000, 0.999945, 0.008159,-0.006651,-0.000021,1,1
1777588232084,  5772.040, 0.999945, 0.008164,-0.006656,-0.000019,1,1
1777588232094,  5772.040, 0.999945, 0.008164,-0.006656,-0.000019,1,1
1777588232105,  5772.040, 0.999945, 0.008164,-0.006656,-0.000019,1,1
1777588232115,  5772.040, 0.999945, 0.008164,-0.006656,-0.000019,1,1
1777588232133,  5772.090, 0.999944, 0.008164,-0.006667,-0.000020,1,1
1777588232143,  5772.090, 0.999944, 0.008164,-0.006667,-0.000020,1,1
1777588232153,  5772.090, 0.999944, 0.008164,-0.006667,-0.000020,1,1
1777588232163,  5772.090, 0.999944, 0.008164,-0.006667,-0.000020,1,1
1777588232173,  5772.130, 0.999944, 0.008162,-0.006667,-0.000020,1,1
1777588232183,  5772.130, 0.999944, 0.008162,-0.006667,-0.000020,1,1
1777588232193,  5772.130, 0.999944, 0.008162,-0.006667,-0.000020,1,1
1777588232204,  5772.130, 0.999944, 0.008162,-0.006667,-0.000020,1,1
1777588232214,  5772.170, 0.999944, 0.008165,-0.006664,-0.000018,1,1
1777588232224,  5772.170, 0.999944, 0.008165,-0.006664,-0.000018,1,1
1777588232234,  5772.170, 0.999944, 0.008165,-0.006664,-0.000018,1,1
1777588232244,  5772.170, 0.999944, 0.008165,-0.006664,-0.000018,1,1
1777588232255,  5772.210, 0.999944, 0.008167,-0.006661,-0.000017,1,1
1777588232265,  5772.210, 0.999944, 0.008167,-0.006661,-0.000017,1,1
1777588232275,  5772.210, 0.999944, 0.008167,-0.006661,-0.000017,1,1
1777588232285,  5772.210, 0.999944, 0.008167,-0.006661,-0.000017,1,1
1777588232303,  5772.260, 0.999944, 0.008164,-0.006667,-0.000018,1,1
1777588232313,  5772.260, 0.999944, 0.008164,-0.006667,-0.000018,1,1
1777588232323,  5772.260, 0.999944, 0.008164,-0.006667,-0.000018,1,1
1777588232333,  5772.260, 0.999944, 0.008164,-0.006667,-0.000018,1,1
1777588232344,  5772.300, 0.999944, 0.008167,-0.006665,-0.000017,1,1
1777588232354,  5772.300, 0.999944, 0.008167,-0.006665,-0.000017,1,1
1777588232364,  5772.300, 0.999944, 0.008167,-0.006665,-0.000017,1,1
1777588232374,  5772.300, 0.999944, 0.008167,-0.006665,-0.000017,1,1
1777588232384,  5772.340, 0.999944, 0.008170,-0.006667,-0.000020,1,1
1777588232394,  5772.340, 0.999944, 0.008170,-0.006667,-0.000020,1,1
1777588232404,  5772.340, 0.999944, 0.008170,-0.006667,-0.000020,1,1
1777588232415,  5772.340, 0.999944, 0.008170,-0.006667,-0.000020,1,1
1777588232425,  5772.380, 0.999944, 0.008172,-0.006666,-0.000021,1,1
1777588232435,  5772.380, 0.999944, 0.008172,-0.006666,-0.000021,1,1
1777588232445,  5772.380, 0.999944, 0.008172,-0.006666,-0.000021,1,1
1777588232455,  5772.380, 0.999944, 0.008172,-0.006666,-0.000021,1,1
1777588232473,  5772.430, 0.999944, 0.008171,-0.006671,-0.000022,1,1
1777588232483,  5772.430, 0.999944, 0.008171,-0.006671,-0.000022,1,1
1777588232493,  5772.430, 0.999944, 0.008171,-0.006671,-0.000022,1,1
1777588232503,  5772.430, 0.999944, 0.008171,-0.006671,-0.000022,1,1
1777588232514,  5772.470, 0.999944, 0.008164,-0.006675,-0.000025,1,1
1777588232524,  5772.470, 0.999944, 0.008164,-0.006675,-0.000025,1,1
1777588232534,  5772.470, 0.999944, 0.008164,-0.006675,-0.000025,1,1
1777588232544,  5772.470, 0.999944, 0.008164,-0.006675,-0.000025,1,1
1777588232554,  5772.510, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232565,  5772.510, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232575,  5772.510, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232585,  5772.510, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232603,  5772.560, 0.999944, 0.008174,-0.006682,-0.000022,1,1
1777588232613,  5772.560, 0.999944, 0.008174,-0.006682,-0.000022,1,1
1777588232623,  5772.560, 0.999944, 0.008174,-0.006682,-0.000022,1,1
1777588232633,  5772.560, 0.999944, 0.008174,-0.006682,-0.000022,1,1
1777588232643,  5772.600, 0.999944, 0.008172,-0.006681,-0.000023,1,1
1777588232654,  5772.600, 0.999944, 0.008172,-0.006681,-0.000023,1,1
1777588232664,  5772.600, 0.999944, 0.008172,-0.006681,-0.000023,1,1
1777588232674,  5772.640, 0.999944, 0.008176,-0.006684,-0.000022,1,1
1777588232684,  5772.640, 0.999944, 0.008176,-0.006684,-0.000022,1,1
1777588232694,  5772.640, 0.999944, 0.008176,-0.006684,-0.000022,1,1
1777588232704,  5772.640, 0.999944, 0.008176,-0.006684,-0.000022,1,1
1777588232714,  5772.640, 0.999944, 0.008176,-0.006684,-0.000022,1,1
1777588232725,  5772.680, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232735,  5772.680, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232745,  5772.680, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232755,  5772.680, 0.999944, 0.008170,-0.006682,-0.000024,1,1
1777588232773,  5772.730, 0.999944, 0.008165,-0.006681,-0.000027,1,1
1777588232783,  5772.730, 0.999944, 0.008165,-0.006681,-0.000027,1,1
1777588232793,  5772.730, 0.999944, 0.008165,-0.006681,-0.000027,1,1
1777588232803,  5772.730, 0.999944, 0.008165,-0.006681,-0.000027,1,1
1777588232814,  5772.770, 0.999944, 0.008164,-0.006680,-0.000029,1,1
1777588232824,  5772.770, 0.999944, 0.008164,-0.006680,-0.000029,1,1
1777588232834,  5772.770, 0.999944, 0.008164,-0.006680,-0.000029,1,1
1777588232844,  5772.770, 0.999944, 0.008164,-0.006680,-0.000029,1,1
1777588232854,  5772.810, 0.999944, 0.008163,-0.006673,-0.000032,1,1
1777588232864,  5772.810, 0.999944, 0.008163,-0.006673,-0.000032,1,1
1777588232875,  5772.810, 0.999944, 0.008163,-0.006673,-0.000032,1,1
1777588232885,  5772.810, 0.999944, 0.008163,-0.006673,-0.000032,1,1
1777588232902,  5772.860, 0.999944, 0.008169,-0.006669,-0.000029,1,1
1777588232913,  5772.860, 0.999944, 0.008169,-0.006669,-0.000029,1,1
1777588232923,  5772.860, 0.999944, 0.008169,-0.006669,-0.000029,1,1
1777588232933,  5772.860, 0.999944, 0.008169,-0.006669,-0.000029,1,1
1777588232943,  5772.900, 0.999944, 0.008173,-0.006671,-0.000030,1,1
1777588232953,  5772.900, 0.999944, 0.008173,-0.006671,-0.000030,1,1
1777588232963,  5772.900, 0.999944, 0.008173,-0.006671,-0.000030,1,1
1777588232974,  5772.900, 0.999944, 0.008173,-0.006671,-0.000030,1,1
1777588232984,  5772.940, 0.999944, 0.008179,-0.006665,-0.000030,1,1
1777588232994,  5772.940, 0.999944, 0.008179,-0.006665,-0.000030,1,1
1777588233004,  5772.940, 0.999944, 0.008179,-0.006665,-0.000030,1,1
1777588233014,  5772.940, 0.999944, 0.008179,-0.006665,-0.000030,1,1
1777588233025,  5772.980, 0.999944, 0.008178,-0.006674,-0.000030,1,1
1777588233035,  5772.980, 0.999944, 0.008178,-0.006674,-0.000030,1,1
1777588233045,  5772.980, 0.999944, 0.008178,-0.006674,-0.000030,1,1
1777588233055,  5772.980, 0.999944, 0.008178,-0.006674,-0.000030,1,1
1777588233073,  5773.030, 0.999944, 0.008176,-0.006681,-0.000035,1,1
1777588233083,  5773.030, 0.999944, 0.008176,-0.006681,-0.000035,1,1
1777588233093,  5773.030, 0.999944, 0.008176,-0.006681,-0.000035,1,1
1777588233103,  5773.030, 0.999944, 0.008176,-0.006681,-0.000035,1,1
1777588233113,  5773.070, 0.999944, 0.008176,-0.006677,-0.000036,1,1
1777588233124,  5773.070, 0.999944, 0.008176,-0.006677,-0.000036,1,1
1777588233134,  5773.070, 0.999944, 0.008176,-0.006677,-0.000036,1,1
1777588233144,  5773.070, 0.999944, 0.008176,-0.006677,-0.000036,1,1
1777588233154,  5773.110, 0.999944, 0.008175,-0.006670,-0.000037,1,1
1777588233164,  5773.110, 0.999944, 0.008175,-0.006670,-0.000037,1,1
1777588233174,  5773.110, 0.999944, 0.008175,-0.006670,-0.000037,1,1
1777588233185,  5773.110, 0.999944, 0.008175,-0.006670,-0.000037,1,1
1777588233195,  5773.150, 0.999944, 0.008175,-0.006669,-0.000037,1,1
1777588233205,  5773.150, 0.999944, 0.008175,-0.006669,-0.000037,1,1
1777588233215,  5773.150, 0.999944, 0.008175,-0.006669,-0.000037,1,1
1777588233225,  5773.150, 0.999944, 0.008175,-0.006669,-0.000037,1,1
1777588233243,  5773.200, 0.999944, 0.008162,-0.006666,-0.000034,1,1
1777588233253,  5773.200, 0.999944, 0.008162,-0.006666,-0.000034,1,1
1777588233263,  5773.200, 0.999944, 0.008162,-0.006666,-0.000034,1,1
1777588233273,  5773.200, 0.999944, 0.008162,-0.006666,-0.000034,1,1
1777588233284,  5773.240, 0.999944, 0.008167,-0.006672,-0.000036,1,1
1777588233294,  5773.240, 0.999944, 0.008167,-0.006672,-0.000036,1,1
1777588233304,  5773.240, 0.999944, 0.008167,-0.006672,-0.000036,1,1
1777588233314,  5773.240, 0.999944, 0.008167,-0.006672,-0.000036,1,1
1777588233324,  5773.280, 0.999944, 0.008171,-0.006668,-0.000037,1,1
1777588233334,  5773.280, 0.999944, 0.008171,-0.006668,-0.000037,1,1
1777588233345,  5773.280, 0.999944, 0.008171,-0.006668,-0.000037,1,1
1777588233355,  5773.280, 0.999944, 0.008171,-0.006668,-0.000037,1,1
1777588233373,  5773.330, 0.999944, 0.008176,-0.006670,-0.000038,1,1
1777588233383,  5773.330, 0.999944, 0.008176,-0.006670,-0.000038,1,1
1777588233393,  5773.330, 0.999944, 0.008176,-0.006670,-0.000038,1,1
