Time,GPS_ts,fGPS_ts,s_roll,s_pitch,s_yaw,f_roll,f_pitch,f_yaw,flag
1777588229134,  5769.100,  5769.090, 0.959382,-0.719226,167.196328, 0.939091,-0.758759,-0.008491,0
1777588229144,  5769.100,  5769.090, 0.959382,-0.719226,167.196328, 0.939091,-0.758759,-0.008491,0
1777588229154,  5769.100,  5769.090, 0.959382,-0.719226,167.196328, 0.939091,-0.758759,-0.008491,0
1777588229164,  5769.100,  5769.090, 0.959382,-0.719226,167.196328, 0.939091,-0.758759,-0.008491,0
1777588229182,  5769.140,  5769.140, 0.959110,-0.718905,167.276819, 0.938729,-0.757801,-0.007854,0
1777588229192,  5769.140,  5769.140, 0.959110,-0.718905,167.276819, 0.938729,-0.757801,-0.007854,0
1777588229202,  5769.140,  5769.140, 0.959110,-0.718905,167.276819, 0.938729,-0.757801,-0.007854,0
1777588229213,  5769.140,  5769.140, 0.959110,-0.718905,167.276819, 0.938729,-0.757801,-0.007854,0
1777588229223,  5769.180,  5769.180, 0.959692,-0.718284,167.241188, 0.939305,-0.757180,-0.008057,0
1777588229233,  5769.180,  5769.180, 0.959692,-0.718284,167.241188, 0.939305,-0.757180,-0.008057,0
1777588229243,  5769.180,  5769.180, 0.959692,-0.718284,167.241188, 0.939305,-0.757180,-0.008057,0
1777588229253,  5769.180,  5769.180, 0.959692,-0.718284,167.241188, 0.939305,-0.757180,-0.008057,0
1777588229264,  5769.230,  5769.220, 0.959523,-0.717751,167.519864, 0.938940,-0.756444,-0.007777,0
1777588229274,  5769.230,  5769.220, 0.959523,-0.717751,167.519864, 0.938940,-0.756444,-0.007777,0
1777588229284,  5769.230,  5769.220, 0.959523,-0.717751,167.519864, 0.938940,-0.756444,-0.007777,0
1777588229294,  5769.230,  5769.220, 0.959523,-0.717751,167.519864, 0.938940,-0.756444,-0.007777,0
1777588229304,  5769.270,  5769.260, 0.959299,-0.717451,167.505099, 0.939172,-0.756326,-0.007341,0
1777588229314,  5769.270,  5769.260, 0.959299,-0.717451,167.505099, 0.939172,-0.756326,-0.007341,0
1777588229325,  5769.270,  5769.260, 0.959299,-0.717451,167.505099, 0.939172,-0.756326,-0.007341,0
1777588229335,  5769.270,  5769.260, 0.959299,-0.717451,167.505099, 0.939172,-0.756326,-0.007341,0
1777588229353,  5769.310,  5769.310, 0.959824,-0.717945,167.386005, 0.939433,-0.757340,-0.006987,0
1777588229363,  5769.310,  5769.310, 0.959824,-0.717945,167.386005, 0.939433,-0.757340,-0.006987,0
1777588229373,  5769.310,  5769.310, 0.959824,-0.717945,167.386005, 0.939433,-0.757340,-0.006987,0
1777588229383,  5769.310,  5769.310, 0.959824,-0.717945,167.386005, 0.939433,-0.757340,-0.006987,0
1777588229393,  5769.350,  5769.350, 0.959316,-0.718480,167.601074, 0.938919,-0.757877,-0.006425,0
1777588229403,  5769.350,  5769.350, 0.959316,-0.718480,167.601074, 0.938919,-0.757877,-0.006425,0
1777588229413,  5769.350,  5769.350, 0.959316,-0.718480,167.601074, 0.938919,-0.757877,-0.006425,0
1777588229424,  5769.350,  5769.350, 0.959316,-0.718480,167.601074, 0.938919,-0.757877,-0.006425,0
1777588229434,  5769.400,  5769.390, 0.958804,-0.718407,167.494957, 0.938295,-0.757806,-0.006705,0
1777588229444,  5769.400,  5769.390, 0.958804,-0.718407,167.494957, 0.938295,-0.757806,-0.006705,0
1777588229454,  5769.400,  5769.390, 0.958804,-0.718407,167.494957, 0.938295,-0.757806,-0.006705,0
1777588229464,  5769.400,  5769.390, 0.958804,-0.718407,167.494957, 0.938295,-0.757806,-0.006705,0
1777588229475,  5769.440,  5769.430, 0.958507,-0.717952,167.352802, 0.938373,-0.757454,-0.006411,0
1777588229485,  5769.440,  5769.430, 0.958507,-0.717952,167.352802, 0.938373,-0.757454,-0.006411,0
1777588229495,  5769.440,  5769.430, 0.958507,-0.717952,167.352802, 0.938373,-0.757454,-0.006411,0
1777588229505,  5769.440,  5769.430, 0.958507,-0.717952,167.352802, 0.938373,-0.757454,-0.006411,0
1777588229523,  5769.480,  5769.480, 0.957917,-0.717628,167.293138, 0.937538,-0.757025,-0.006768,0
1777588229533,  5769.480,  5769.480, 0.957917,-0.717628,167.293138, 0.937538,-0.757025,-0.006768,0
1777588229543,  5769.480,  5769.480, 0.957917,-0.717628,167.293138, 0.937538,-0.757025,-0.006768,0
1777588229553,  5769.480,  5769.480, 0.957917,-0.717628,167.293138, 0.937538,-0.757025,-0.006768,0
1777588229564,  5769.530,  5769.520, 0.957251,-0.717699,167.440306, 0.937060,-0.757201,-0.006721,0
1777588229574,  5769.530,  5769.520, 0.957251,-0.717699,167.440306, 0.937060,-0.757201,-0.006721,0
1777588229584,  5769.530,  5769.520, 0.957251,-0.717699,167.440306, 0.937060,-0.757201,-0.006721,0
1777588229594,  5769.530,  5769.520, 0.957251,-0.717699,167.440306, 0.937060,-0.757201,-0.006721,0
1777588229604,  5769.570,  5769.560, 0.956779,-0.717125,167.569678, 0.936978,-0.757738,-0.006529,0
1777588229614,  5769.570,  5769.560, 0.956779,-0.717125,167.569678, 0.936978,-0.757738,-0.006529,0
1777588229624,  5769.570,  5769.560, 0.956779,-0.717125,167.569678, 0.936978,-0.757738,-0.006529,0
1777588229635,  5769.570,  5769.560, 0.956779,-0.717125,167.569678, 0.936978,-0.757738,-0.006529,0
1777588229652,  5769.610,  5769.610, 0.957023,-0.716812,167.507838, 0.936660,-0.755965,-0.006697,0
1777588229662,  5769.610,  5769.610, 0.957023,-0.716812,167.507838, 0.936660,-0.755965,-0.006697,0
1777588229673,  5769.610,  5769.610, 0.957023,-0.716812,167.507838, 0.936660,-0.755965,-0.006697,0
1777588229683,  5769.610,  5769.610, 0.957023,-0.716812,167.507838, 0.936660,-0.755965,-0.006697,0
1777588229693,  5769.650,  5769.650, 0.956828,-0.716137,167.326827, 0.936536,-0.755228,-0.006669,0
1777588229703,  5769.650,  5769.650, 0.956828,-0.716137,167.326827, 0.936536,-0.755228,-0.006669,0
1777588229713,  5769.650,  5769.650, 0.956828,-0.716137,167.326827, 0.936536,-0.755228,-0.006669,0
1777588229723,  5769.650,  5769.650, 0.956828,-0.716137,167.326827, 0.936536,-0.755228,-0.006669,0
1777588229734,  5769.700,  5769.690, 0.955362,-0.715273,167.087337, 0.935359,-0.753958,-0.006629,0
1777588229744,  5769.700,  5769.690, 0.955362,-0.715273,167.087337, 0.935359,-0.753958,-0.006629,0
1777588229754,  5769.700,  5769.690, 0.955362,-0.715273,167.087337, 0.935359,-0.753958,-0.006629,0
1777588229764,  5769.700,  5769.690, 0.955362,-0.715273,167.087337, 0.935359,-0.753958,-0.006629,0
1777588229774,  5769.740,  5769.730, 0.954499,-0.716107,167.369879, 0.934499,-0.754655,-0.006533,0
1777588229785,  5769.740,  5769.730, 0.954499,-0.716107,167.369879, 0.934499,-0.754655,-0.006533,0
1777588229795,  5769.740,  5769.730, 0.954499,-0.716107,167.369879, 0.934499,-0.754655,-0.006533,0
1777588229805,  5769.740,  5769.730, 0.954499,-0.716107,167.369879, 0.934499,-0.754655,-0.006533,0
1777588229823,  5769.780,  5769.780, 0.954864,-0.716309,167.360321, 0.934288,-0.755128,-0.007258,0
1777588229833,  5769.780,  5769.780, 0.954864,-0.716309,167.360321, 0.934288,-0.755128,-0.007258,0
1777588229843,  5769.780,  5769.780, 0.954864,-0.716309,167.360321, 0.934288,-0.755128,-0.007258,0
1777588229853,  5769.780,  5769.780, 0.954864,-0.716309,167.360321, 0.934288,-0.755128,-0.007258,0
1777588229863,  5769.820,  5769.820, 0.954500,-0.716616,167.566997, 0.933936,-0.755402,-0.007287,0
1777588229873,  5769.820,  5769.820, 0.954500,-0.716616,167.566997, 0.933936,-0.755402,-0.007287,0
1777588229884,  5769.820,  5769.820, 0.954500,-0.716616,167.566997, 0.933936,-0.755402,-0.007287,0
1777588229894,  5769.820,  5769.820, 0.954500,-0.716616,167.566997, 0.933936,-0.755402,-0.007287,0
1777588229904,  5769.870,  5769.860, 0.953932,-0.716618,167.533619, 0.933848,-0.755478,-0.007038,0
1777588229914,  5769.870,  5769.860, 0.953932,-0.716618,167.533619, 0.933848,-0.755478,-0.007038,0
1777588229924,  5769.870,  5769.860, 0.953932,-0.716618,167.533619, 0.933848,-0.755478,-0.007038,0
1777588229934,  5769.870,  5769.860, 0.953932,-0.716618,167.533619, 0.933848,-0.755478,-0.007038,0
1777588229945,  5769.910,  5769.900, 0.953404,-0.716635,167.379457, 0.932829,-0.755492,-0.007484,0
1777588229955,  5769.910,  5769.900, 0.953404,-0.716635,167.379457, 0.932829,-0.755492,-0.007484,0
1777588229965,  5769.910,  5769.900, 0.953404,-0.716635,167.379457, 0.932829,-0.755492,-0.007484,0
1777588229975,  5769.910,  5769.900, 0.953404,-0.716635,167.379457, 0.932829,-0.755492,-0.007484,0
1777588229993,  5769.950,  5769.950, 0.953268,-0.717118,167.456490, 0.932704,-0.755878,-0.006852,0
1777588230003,  5769.950,  5769.950, 0.953268,-0.717118,167.456490, 0.932704,-0.755878,-0.006852,0
1777588230013,  5769.950,  5769.950, 0.953268,-0.717118,167.456490, 0.932704,-0.755878,-0.006852,0
1777588230023,  5769.950,  5769.950, 0.953268,-0.717118,167.456490, 0.932704,-0.755878,-0.006852,0
1777588230034,  5770.000,  5769.990, 0.952681,-0.718075,167.495327, 0.931762,-0.756334,-0.006799,0
1777588230044,  5770.000,  5769.990, 0.952681,-0.718075,167.495327, 0.931762,-0.756334,-0.006799,0
1777588230054,  5770.000,  5769.990, 0.952681,-0.718075,167.495327, 0.931762,-0.756334,-0.006799,0
1777588230064,  5770.000,  5769.990, 0.952681,-0.718075,167.495327, 0.931762,-0.756334,-0.006799,0
1777588230074,  5770.040,  5770.030, 0.953526,-0.719244,167.270505, 0.932722,-0.757543,-0.007005,0
1777588230084,  5770.040,  5770.030, 0.953526,-0.719244,167.270505, 0.932722,-0.757543,-0.007005,0
1777588230094,  5770.040,  5770.030, 0.953526,-0.719244,167.270505, 0.932722,-0.757543,-0.007005,0
1777588230105,  5770.040,  5770.030, 0.953526,-0.719244,167.270505, 0.932722,-0.757543,-0.007005,0
1777588230122,  5770.080,  5770.080, 0.953784,-0.718226,167.359874, 0.933356,-0.756777,-0.006967,0
1777588230133,  5770.080,  5770.080, 0.953784,-0.718226,167.359874, 0.933356,-0.756777,-0.006967,0
1777588230143,  5770.080,  5770.080, 0.953784,-0.718226,167.359874, 0.933356,-0.756777,-0.006967,0
1777588230153,  5770.080,  5770.080, 0.953784,-0.718226,167.359874, 0.933356,-0.756777,-0.006967,0
1777588230163,  5770.120,  5770.120, 0.953899,-0.717769,167.482174, 0.933919,-0.756462,-0.006859,0
1777588230173,  5770.120,  5770.120, 0.953899,-0.717769,167.482174, 0.933919,-0.756462,-0.006859,0
1777588230183,  5770.120,  5770.120, 0.953899,-0.717769,167.482174, 0.933919,-0.756462,-0.006859,0
1777588230193,  5770.120,  5770.120, 0.953899,-0.717769,167.482174, 0.933919,-0.756462,-0.006859,0
1777588230204,  5770.170,  5770.160, 0.954451,-0.717648,167.459793, 0.934417,-0.756385,-0.006931,0
1777588230214,  5770.170,  5770.160, 0.954451,-0.717648,167.459793, 0.934417,-0.756385,-0.006931,0
1777588230224,  5770.170,  5770.160, 0.954451,-0.717648,167.459793, 0.934417,-0.756385,-0.006931,0
1777588230234,  5770.170,  5770.160, 0.954451,-0.717648,167.459793, 0.934417,-0.756385,-0.006931,0
1777588230245,  5770.210,  5770.200, 0.954844,-0.717527,167.595362, 0.934717,-0.756032,-0.007126,0
1777588230255,  5770.210,  5770.200, 0.954844,-0.717527,167.595362, 0.934717,-0.756032,-0.007126,0
1777588230265,  5770.210,  5770.200, 0.954844,-0.717527,167.595362, 0.934717,-0.756032,-0.007126,0
1777588230275,  5770.210,  5770.200, 0.954844,-0.717527,167.595362, 0.934717,-0.756032,-0.007126,0
1777588230293,  5770.250,  5770.250, 0.955016,-0.717373,167.161202, 0.935016,-0.756078,-0.006331,0
1777588230303,  5770.250,  5770.250, 0.955016,-0.717373,167.161202, 0.935016,-0.756078,-0.006331,0
1777588230313,  5770.250,  5770.250, 0.955016,-0.717373,167.161202, 0.935016,-0.756078,-0.006331,0
1777588230323,  5770.250,  5770.250, 0.955016,-0.717373,167.161202, 0.935016,-0.756078,-0.006331,0
1777588230333,  5770.300,  5770.290, 0.955546,-0.716622,167.447164, 0.935088,-0.755481,-0.006250,0
1777588230344,  5770.300,  5770.290, 0.955546,-0.716622,167.447164, 0.935088,-0.755481,-0.006250,0
1777588230354,  5770.300,  5770.290, 0.955546,-0.716622,167.447164, 0.935088,-0.755481,-0.006250,0
1777588230364,  5770.300,  5770.290, 0.955546,-0.716622,167.447164, 0.935088,-0.755481,-0.006250,0
1777588230374,  5770.340,  5770.330, 0.955530,-0.717156,167.364711, 0.935153,-0.755552,-0.006227,0
1777588230384,  5770.340,  5770.330, 0.955530,-0.717156,167.364711, 0.935153,-0.755552,-0.006227,0
1777588230394,  5770.340,  5770.330, 0.955530,-0.717156,167.364711, 0.935153,-0.755552,-0.006227,0
1777588230404,  5770.340,  5770.330, 0.955530,-0.717156,167.364711, 0.935153,-0.755552,-0.006227,0
1777588230422,  5770.380,  5770.380, 0.955587,-0.716438,167.436051, 0.935464,-0.755292,-0.005661,0
1777588230432,  5770.380,  5770.380, 0.955587,-0.716438,167.436051, 0.935464,-0.755292,-0.005661,0
1777588230442,  5770.380,  5770.380, 0.955587,-0.716438,167.436051, 0.935464,-0.755292,-0.005661,0
1777588230453,  5770.380,  5770.380, 0.955587,-0.716438,167.436051, 0.935464,-0.755292,-0.005661,0
1777588230463,  5770.420,  5770.420, 0.955369,-0.717162,167.549356, 0.935263,-0.755964,-0.005560,0
1777588230473,  5770.420,  5770.420, 0.955369,-0.717162,167.549356, 0.935263,-0.755964,-0.005560,0
1777588230483,  5770.420,  5770.420, 0.955369,-0.717162,167.549356, 0.935263,-0.755964,-0.005560,0
1777588230493,  5770.420,  5770.420, 0.955369,-0.717162,167.549356, 0.935263,-0.755964,-0.005560,0
1777588230504,  5770.470,  5770.460, 0.955031,-0.717063,167.496861, 0.934882,-0.755448,-0.005451,0
1777588230514,  5770.470,  5770.460, 0.955031,-0.717063,167.496861, 0.934882,-0.755448,-0.005451,0
1777588230524,  5770.470,  5770.460, 0.955031,-0.717063,167.496861, 0.934882,-0.755448,-0.005451,0
1777588230534,  5770.470,  5770.460, 0.955031,-0.717063,167.496861, 0.934882,-0.755448,-0.005451,0
1777588230544,  5770.510,  5770.500, 0.955512,-0.716167,167.247444, 0.935541,-0.755530,-0.005835,0
1777588230554,  5770.510,  5770.500, 0.955512,-0.716167,167.247444, 0.935541,-0.755530,-0.005835,0
1777588230565,  5770.510,  5770.500, 0.955512,-0.716167,167.247444, 0.935541,-0.755530,-0.005835,0
1777588230575,  5770.510,  5770.500, 0.955512,-0.716167,167.247444, 0.935541,-0.755530,-0.005835,0
1777588230593,  5770.550,  5770.550, 0.955346,-0.716243,167.503817, 0.935409,-0.755185,-0.005372,0
1777588230603,  5770.550,  5770.550, 0.955346,-0.716243,167.503817, 0.935409,-0.755185,-0.005372,0
1777588230613,  5770.550,  5770.550, 0.955346,-0.716243,167.503817, 0.935409,-0.755185,-0.005372,0
1777588230623,  5770.550,  5770.550, 0.955346,-0.716243,167.503817, 0.935409,-0.755185,-0.005372,0
1777588230633,  5770.590,  5770.590, 0.955936,-0.716158,167.333685, 0.936057,-0.755011,-0.005308,0
1777588230643,  5770.590,  5770.590, 0.955936,-0.716158,167.333685, 0.936057,-0.755011,-0.005308,0
1777588230653,  5770.590,  5770.590, 0.955936,-0.716158,167.333685, 0.936057,-0.755011,-0.005308,0
1777588230664,  5770.590,  5770.590, 0.955936,-0.716158,167.333685, 0.936057,-0.755011,-0.005308,0
1777588230674,  5770.640,  5770.630, 0.956636,-0.716269,167.232678, 0.936771,-0.755329,-0.004875,0
1777588230684,  5770.640,  5770.630, 0.956636,-0.716269,167.232678, 0.936771,-0.755329,-0.004875,0
1777588230694,  5770.640,  5770.630, 0.956636,-0.716269,167.232678, 0.936771,-0.755329,-0.004875,0
1777588230704,  5770.640,  5770.630, 0.956636,-0.716269,167.232678, 0.936771,-0.755329,-0.004875,0
1777588230715,  5770.680,  5770.670, 0.956634,-0.716253,167.304251, 0.936698,-0.755364,-0.004674,0
1777588230725,  5770.680,  5770.670, 0.956634,-0.716253,167.304251, 0.936698,-0.755364,-0.004674,0
1777588230735,  5770.680,  5770.670, 0.956634,-0.716253,167.304251, 0.936698,-0.755364,-0.004674,0
1777588230745,  5770.680,  5770.670, 0.956634,-0.716253,167.304251, 0.936698,-0.755364,-0.004674,0
1777588230763,  5770.720,  5770.720, 0.956635,-0.716927,167.422685, 0.936705,-0.755950,-0.004546,0
1777588230773,  5770.720,  5770.720, 0.956635,-0.716927,167.422685, 0.936705,-0.755950,-0.004546,0
1777588230783,  5770.720,  5770.720, 0.956635,-0.716927,167.422685, 0.936705,-0.755950,-0.004546,0
1777588230793,  5770.720,  5770.720, 0.956635,-0.716927,167.422685, 0.936705,-0.755950,-0.004546,0
1777588230804,  5770.770,  5770.760, 0.956939,-0.716977,167.325680, 0.936932,-0.755687,-0.004942,0
1777588230814,  5770.770,  5770.760, 0.956939,-0.716977,167.325680, 0.936932,-0.755687,-0.004942,0
1777588230824,  5770.770,  5770.760, 0.956939,-0.716977,167.325680, 0.936932,-0.755687,-0.004942,0
1777588230834,  5770.770,  5770.760, 0.956939,-0.716977,167.325680, 0.936932,-0.755687,-0.004942,0
1777588230844,  5770.810,  5770.800, 0.957133,-0.717144,167.468360, 0.937178,-0.756291,-0.005196,0
1777588230854,  5770.810,  5770.800, 0.957133,-0.717144,167.468360, 0.937178,-0.756291,-0.005196,0
1777588230864,  5770.810,  5770.800, 0.957133,-0.717144,167.468360, 0.937178,-0.756291,-0.005196,0
1777588230875,  5770.810,  5770.800, 0.957133,-0.717144,167.468360, 0.937178,-0.756291,-0.005196,0
1777588230892,  5770.850,  5770.850, 0.956596,-0.717160,167.487788, 0.936651,-0.756169,-0.005522,0
1777588230902,  5770.850,  5770.850, 0.956596,-0.717160,167.487788, 0.936651,-0.756169,-0.005522,0
1777588230913,  5770.850,  5770.850, 0.956596,-0.717160,167.487788, 0.936651,-0.756169,-0.005522,0
1777588230923,  5770.850,  5770.850, 0.956596,-0.717160,167.487788, 0.936651,-0.756169,-0.005522,0
1777588230933,  5770.890,  5770.890, 0.957016,-0.717418,167.368519, 0.937071,-0.756445,-0.005560,0
1777588230943,  5770.890,  5770.890, 0.957016,-0.717418,167.368519, 0.937071,-0.756445,-0.005560,0
1777588230953,  5770.890,  5770.890, 0.957016,-0.717418,167.368519, 0.937071,-0.756445,-0.005560,0
1777588230963,  5770.890,  5770.890, 0.957016,-0.717418,167.368519, 0.937071,-0.756445,-0.005560,0
1777588230974,  5770.940,  5770.930, 0.955948,-0.716371,167.547938, 0.936000,-0.755966,-0.005691,0
1777588230984,  5770.940,  5770.930, 0.955948,-0.716371,167.547938, 0.936000,-0.755966,-0.005691,0
1777588230994,  5770.940,  5770.930, 0.955948,-0.716371,167.547938, 0.936000,-0.755966,-0.005691,0
1777588231004,  5770.940,  5770.930, 0.955948,-0.716371,167.547938, 0.936000,-0.755966,-0.005691,0
1777588231015,  5770.980,  5770.970, 0.955861,-0.716328,167.625922, 0.935528,-0.756057,-0.005985,0
1777588231025,  5770.980,  5770.970, 0.955861,-0.716328,167.625922, 0.935528,-0.756057,-0.005985,0
1777588231035,  5770.980,  5770.970, 0.955861,-0.716328,167.625922, 0.935528,-0.756057,-0.005985,0
1777588231045,  5770.980,  5770.970, 0.955861,-0.716328,167.625922, 0.935528,-0.756057,-0.005985,0
1777588231063,  5771.020,  5771.020, 0.956344,-0.716202,167.440423, 0.936202,-0.755591,-0.005767,0
1777588231073,  5771.020,  5771.020, 0.956344,-0.716202,167.440423, 0.936202,-0.755591,-0.005767,0
1777588231083,  5771.020,  5771.020, 0.956344,-0.716202,167.440423, 0.936202,-0.755591,-0.005767,0
1777588231093,  5771.020,  5771.020, 0.956344,-0.716202,167.440423, 0.936202,-0.755591,-0.005767,0
1777588231103,  5771.060,  5771.060, 0.955855,-0.716522,167.409357, 0.935703,-0.755907,-0.006082,0
1777588231113,  5771.060,  5771.060, 0.955855,-0.716522,167.409357, 0.935703,-0.755907,-0.006082,0
1777588231124,  5771.060,  5771.060, 0.955855,-0.716522,167.409357, 0.935703,-0.755907,-0.006082,0
1777588231134,  5771.060,  5771.060, 0.955855,-0.716522,167.409357, 0.935703,-0.755907,-0.006082,0
1777588231144,  5771.110,  5771.100, 0.954555,-0.716553,167.400537, 0.934445,-0.756448,-0.006133,0
1777588231154,  5771.110,  5771.100, 0.954555,-0.716553,167.400537, 0.934445,-0.756448,-0.006133,0
1777588231164,  5771.110,  5771.100, 0.954555,-0.716553,167.400537, 0.934445,-0.756448,-0.006133,0
1777588231174,  5771.110,  5771.100, 0.954555,-0.716553,167.400537, 0.934445,-0.756448,-0.006133,0
1777588231185,  5771.150,  5771.140, 0.953958,-0.716418,167.593672, 0.933661,-0.756568,-0.006027,0
1777588231195,  5771.150,  5771.140, 0.953958,-0.716418,167.593672, 0.933661,-0.756568,-0.006027,0
1777588231205,  5771.150,  5771.140, 0.953958,-0.716418,167.593672, 0.933661,-0.756568,-0.006027,0
1777588231215,  5771.150,  5771.140, 0.953958,-0.716418,167.593672, 0.933661,-0.756568,-0.006027,1
1777588231233,  5771.190,  5771.190, 0.954099,-0.716450,167.363390, 0.933710,-0.756164,-0.005802,1
1777588231243,  5771.190,  5771.190, 0.954099,-0.716450,167.363390, 0.933710,-0.756164,-0.005802,1
1777588231253,  5771.190,  5771.190, 0.954099,-0.716450,167.363390, 0.933710,-0.756164,-0.005802,1
1777588231263,  5771.190,  5771.190, 0.954099,-0.716450,167.363390, 0.933710,-0.756164,-0.005802,1
1777588231274,  5771.240,  5771.230, 0.953390,-0.717571,167.098255, 0.932715,-0.756323,-0.006689,1
1777588231284,  5771.240,  5771.230, 0.953390,-0.717571,167.098255, 0.932715,-0.756323,-0.006689,1
1777588231294,  5771.240,  5771.230, 0.953390,-0.717571,167.098255, 0.932715,-0.756323,-0.006689,1
