Time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777503192863116696, 0.961124, 0.006224,-0.007518,-0.275946,1,0
1777503192873642442, 0.961092, 0.006239,-0.007521,-0.276056,1,0
1777503192883760842, 0.961092, 0.006239,-0.007521,-0.276056,1,0
1777503192893877075, 0.961092, 0.006239,-0.007521,-0.276056,1,0
1777503192903994308, 0.961092, 0.006239,-0.007521,-0.276056,1,0
1777503192914111596, 0.961092, 0.006239,-0.007521,-0.276056,1,0
1777503192932743325, 0.961057, 0.006258,-0.007530,-0.276177,1,0
1777503192942861243, 0.961057, 0.006258,-0.007530,-0.276177,1,0
1777503192952979791, 0.961057, 0.006258,-0.007530,-0.276177,1,0
1777503192963098173, 0.961057, 0.006258,-0.007530,-0.276177,1,0
1777503192973215535, 0.961057, 0.006258,-0.007530,-0.276177,1,0
1777503192983707171, 0.961028, 0.006258,-0.007540,-0.276279,1,0
1777503192993832033, 0.961028, 0.006258,-0.007540,-0.276279,1,0
1777503193003960470, 0.961028, 0.006258,-0.007540,-0.276279,1,0
1777503193014082296, 0.961028, 0.006258,-0.007540,-0.276279,1,0
1777503193024200955, 0.961028, 0.006258,-0.007540,-0.276279,1,0
1777503193042738166, 0.960991, 0.006289,-0.007547,-0.276405,1,0
1777503193052857733, 0.960991, 0.006289,-0.007547,-0.276405,1,0
1777503193062976170, 0.960991, 0.006289,-0.007547,-0.276405,1,0
1777503193073094310, 0.960991, 0.006289,-0.007547,-0.276405,1,0
1777503193083209784, 0.960991, 0.006289,-0.007547,-0.276405,1,0
1777503193093728604, 0.960960, 0.006295,-0.007547,-0.276512,1,0
1777503193103850115, 0.960960, 0.006295,-0.007547,-0.276512,1,0
1777503193113968756, 0.960960, 0.006295,-0.007547,-0.276512,1,0
1777503193124087618, 0.960960, 0.006295,-0.007547,-0.276512,1,0
1777503193134205814, 0.960960, 0.006295,-0.007547,-0.276512,1,0
1777503193152380679, 0.960924, 0.006300,-0.007542,-0.276636,1,0
1777503193162497486, 0.960924, 0.006300,-0.007542,-0.276636,1,0
1777503193172613349, 0.960924, 0.006300,-0.007542,-0.276636,1,0
1777503193182729767, 0.960924, 0.006300,-0.007542,-0.276636,1,0
1777503193192846908, 0.960924, 0.006300,-0.007542,-0.276636,1,0
1777503193203317914, 0.960893, 0.006306,-0.007550,-0.276745,1,0
1777503193213437036, 0.960893, 0.006306,-0.007550,-0.276745,1,0
1777503193223561306, 0.960893, 0.006306,-0.007550,-0.276745,1,0
1777503193233678410, 0.960893, 0.006306,-0.007550,-0.276745,1,0
1777503193243815661, 0.960893, 0.006306,-0.007550,-0.276745,1,0
1777503193262422075, 0.960857, 0.006305,-0.007556,-0.276870,1,0
1777503193272550753, 0.960857, 0.006305,-0.007556,-0.276870,1,0
1777503193282667153, 0.960857, 0.006305,-0.007556,-0.276870,1,0
1777503193292781367, 0.960857, 0.006305,-0.007556,-0.276870,1,0
1777503193302898045, 0.960857, 0.006305,-0.007556,-0.276870,1,0
1777503193313430643, 0.960827, 0.006311,-0.007556,-0.276975,1,0
1777503193323551006, 0.960827, 0.006311,-0.007556,-0.276975,1,0
1777503193333770719, 0.960827, 0.006311,-0.007556,-0.276975,1,0
1777503193343889952, 0.960827, 0.006311,-0.007556,-0.276975,1,0
1777503193354006296, 0.960827, 0.006311,-0.007556,-0.276975,1,0
1777503193372413361, 0.960789, 0.006277,-0.007549,-0.277106,1,0
1777503193382534576, 0.960789, 0.006277,-0.007549,-0.277106,1,0
1777503193392651642, 0.960789, 0.006277,-0.007549,-0.277106,1,0
1777503193402766468, 0.960789, 0.006277,-0.007549,-0.277106,1,0
1777503193412939478, 0.960789, 0.006277,-0.007549,-0.277106,1,0
1777503193423410762, 0.960759, 0.006258,-0.007536,-0.277213,1,0
1777503193433529495, 0.960759, 0.006258,-0.007536,-0.277213,1,0
1777503193443673562, 0.960759, 0.006258,-0.007536,-0.277213,1,0
1777503193453792591, 0.960759, 0.006258,-0.007536,-0.277213,1,0
1777503193463964397, 0.960759, 0.006258,-0.007536,-0.277213,1,0
1777503193482506461, 0.960724, 0.006235,-0.007521,-0.277335,1,0
1777503193492629823, 0.960724, 0.006235,-0.007521,-0.277335,1,0
1777503193502753945, 0.960724, 0.006235,-0.007521,-0.277335,1,0
1777503193512877382, 0.960724, 0.006235,-0.007521,-0.277335,1,0
1777503193522998782, 0.960724, 0.006235,-0.007521,-0.277335,1,0
1777503193533501417, 0.960693, 0.006230,-0.007517,-0.277441,1,0
1777503193543621910, 0.960693, 0.006230,-0.007517,-0.277441,1,0
1777503193553739254, 0.960693, 0.006230,-0.007517,-0.277441,1,0
1777503193563858709, 0.960693, 0.006230,-0.007517,-0.277441,1,0
1777503193573977239, 0.960693, 0.006230,-0.007517,-0.277441,1,0
1777503193592512524, 0.960656, 0.006235,-0.007531,-0.277568,1,0
1777503193602631998, 0.960656, 0.006235,-0.007531,-0.277568,1,0
1777503193612754490, 0.960656, 0.006235,-0.007531,-0.277568,1,0
1777503193622874946, 0.960656, 0.006235,-0.007531,-0.277568,1,0
1777503193632992531, 0.960656, 0.006235,-0.007531,-0.277568,1,0
1777503193643491685, 0.960625, 0.006239,-0.007527,-0.277674,1,0
1777503193653611214, 0.960625, 0.006239,-0.007527,-0.277674,1,0
1777503193663730725, 0.960625, 0.006239,-0.007527,-0.277674,1,0
1777503193673850014, 0.960625, 0.006239,-0.007527,-0.277674,1,0
1777503193683968432, 0.960625, 0.006239,-0.007527,-0.277674,1,0
1777503193702582735, 0.960589, 0.006266,-0.007542,-0.277800,1,0
1777503193712702524, 0.960589, 0.006266,-0.007542,-0.277800,1,0
1777503193722821923, 0.960589, 0.006266,-0.007542,-0.277800,1,0
1777503193732941212, 0.960589, 0.006266,-0.007542,-0.277800,1,0
1777503193743060316, 0.960589, 0.006266,-0.007542,-0.277800,1,0
1777503193753572340, 0.960558, 0.006279,-0.007557,-0.277906,1,0
1777503193763693036, 0.960558, 0.006279,-0.007557,-0.277906,1,0
1777503193773812232, 0.960558, 0.006279,-0.007557,-0.277906,1,0
1777503193783930502, 0.960558, 0.006279,-0.007557,-0.277906,1,0
1777503193794046976, 0.960558, 0.006279,-0.007557,-0.277906,1,0
1777503193812594039, 0.960520, 0.006300,-0.007575,-0.278035,1,0
1777503193822714346, 0.960520, 0.006300,-0.007575,-0.278035,1,0
1777503193832831765, 0.960520, 0.006300,-0.007575,-0.278035,1,0
1777503193842949424, 0.960520, 0.006300,-0.007575,-0.278035,1,0
1777503193853066472, 0.960520, 0.006300,-0.007575,-0.278035,1,0
1777503193863589551, 0.960492, 0.006307,-0.007570,-0.278133,1,0
1777503193873710525, 0.960492, 0.006307,-0.007570,-0.278133,1,0
1777503193883829203, 0.960492, 0.006307,-0.007570,-0.278133,1,0
1777503193893947714, 0.960492, 0.006307,-0.007570,-0.278133,1,0
1777503193904064613, 0.960492, 0.006307,-0.007570,-0.278133,1,0
1777503193922674861, 0.960455, 0.006306,-0.007549,-0.278261,1,0
1777503193932794316, 0.960455, 0.006306,-0.007549,-0.278261,1,0
1777503193942912012, 0.960455, 0.006306,-0.007549,-0.278261,1,0
1777503193953029375, 0.960455, 0.006306,-0.007549,-0.278261,1,0
1777503193963148238, 0.960455, 0.006306,-0.007549,-0.278261,1,0
1777503193973682484, 0.960423, 0.006310,-0.007560,-0.278373,1,0
1777503193983802513, 0.960423, 0.006310,-0.007560,-0.278373,1,0
1777503193993926450, 0.960423, 0.006310,-0.007560,-0.278373,1,0
1777503194004052442, 0.960423, 0.006310,-0.007560,-0.278373,1,0
1777503194014175675, 0.960423, 0.006310,-0.007560,-0.278373,1,0
1777503194032687850, 0.960386, 0.006316,-0.007563,-0.278500,1,0
1777503194042807843, 0.960386, 0.006316,-0.007563,-0.278500,1,0
1777503194052926094, 0.960386, 0.006316,-0.007563,-0.278500,1,0
1777503194063045420, 0.960386, 0.006316,-0.007563,-0.278500,1,0
1777503194073222986, 0.960386, 0.006316,-0.007563,-0.278500,1,0
1777503194083696455, 0.960357, 0.006301,-0.007553,-0.278601,1,0
1777503194093816373, 0.960357, 0.006301,-0.007553,-0.278601,1,0
1777503194103934403, 0.960357, 0.006301,-0.007553,-0.278601,1,0
1777503194114054692, 0.960357, 0.006301,-0.007553,-0.278601,1,0
1777503194124174036, 0.960357, 0.006301,-0.007553,-0.278601,1,0
1777503194142341864, 0.960321, 0.006291,-0.007544,-0.278725,1,0
1777503194152457875, 0.960321, 0.006291,-0.007544,-0.278725,1,0
1777503194162573886, 0.960321, 0.006291,-0.007544,-0.278725,1,0
1777503194172735044, 0.960321, 0.006291,-0.007544,-0.278725,1,0
1777503194182851777, 0.960321, 0.006291,-0.007544,-0.278725,1,0
1777503194193275691, 0.960291, 0.006270,-0.007539,-0.278829,1,0
1777503194203393165, 0.960291, 0.006270,-0.007539,-0.278829,1,0
1777503194213510232, 0.960291, 0.006270,-0.007539,-0.278829,1,0
1777503194223629502, 0.960291, 0.006270,-0.007539,-0.278829,1,0
1777503194233744680, 0.960291, 0.006270,-0.007539,-0.278829,1,0
1777503194252427167, 0.960256, 0.006264,-0.007536,-0.278950,1,0
1777503194262560474, 0.960256, 0.006264,-0.007536,-0.278950,1,0
1777503194272674930, 0.960256, 0.006264,-0.007536,-0.278950,1,0
1777503194282782793, 0.960256, 0.006264,-0.007536,-0.278950,1,0
1777503194292890193, 0.960256, 0.006264,-0.007536,-0.278950,1,0
1777503194303331125, 0.960225, 0.006253,-0.007527,-0.279056,1,0
1777503194313444414, 0.960225, 0.006253,-0.007527,-0.279056,1,0
1777503194323556703, 0.960225, 0.006253,-0.007527,-0.279056,1,0
1777503194333666066, 0.960225, 0.006253,-0.007527,-0.279056,1,0
1777503194343775058, 0.960225, 0.006253,-0.007527,-0.279056,1,0
1777503194362350121, 0.960190, 0.006253,-0.007524,-0.279176,1,0
1777503194372467484, 0.960190, 0.006253,-0.007524,-0.279176,1,0
1777503194382585384, 0.960190, 0.006253,-0.007524,-0.279176,1,0
1777503194392701136, 0.960190, 0.006253,-0.007524,-0.279176,1,0
1777503194402818350, 0.960190, 0.006253,-0.007524,-0.279176,1,0
1777503194413398688, 0.960159, 0.006273,-0.007539,-0.279281,1,0
1777503194423520495, 0.960159, 0.006273,-0.007539,-0.279281,1,0
1777503194433636358, 0.960159, 0.006273,-0.007539,-0.279281,1,0
1777503194443754277, 0.960159, 0.006273,-0.007539,-0.279281,1,0
1777503194453869454, 0.960159, 0.006273,-0.007539,-0.279281,1,0
1777503194472442054, 0.960123, 0.006285,-0.007542,-0.279404,1,0
1777503194482560065, 0.960123, 0.006285,-0.007542,-0.279404,1,0
1777503194492782612, 0.960123, 0.006285,-0.007542,-0.279404,1,0
1777503194502907271, 0.960123, 0.006285,-0.007542,-0.279404,1,0
1777503194513031226, 0.960123, 0.006285,-0.007542,-0.279404,1,0
1777503194523446400, 0.960093, 0.006285,-0.007544,-0.279507,1,0
1777503194533565781, 0.960093, 0.006285,-0.007544,-0.279507,1,0
1777503194543682681, 0.960093, 0.006285,-0.007544,-0.279507,1,0
1777503194553798451, 0.960093, 0.006285,-0.007544,-0.279507,1,0
1777503194563916259, 0.960093, 0.006285,-0.007544,-0.279507,1,0
1777503194582461785, 0.960056, 0.006273,-0.007541,-0.279636,1,0
1777503194592577833, 0.960056, 0.006273,-0.007541,-0.279636,1,0
1777503194602694103, 0.960056, 0.006273,-0.007541,-0.279636,1,0
1777503194612809133, 0.960056, 0.006273,-0.007541,-0.279636,1,0
1777503194622926366, 0.960056, 0.006273,-0.007541,-0.279636,1,0
1777503194633452371, 0.960025, 0.006272,-0.007549,-0.279743,1,0
1777503194643574790, 0.960025, 0.006272,-0.007549,-0.279743,1,0
1777503194653691430, 0.960025, 0.006272,-0.007549,-0.279743,1,0
1777503194663809182, 0.960025, 0.006272,-0.007549,-0.279743,1,0
1777503194673926008, 0.960025, 0.006272,-0.007549,-0.279743,1,0
1777503194692540070, 0.959989, 0.006266,-0.007548,-0.279867,1,0
1777503194702657729, 0.959989, 0.006266,-0.007548,-0.279867,1,0
1777503194712776036, 0.959989, 0.006266,-0.007548,-0.279867,1,0
1777503194722892325, 0.959989, 0.006266,-0.007548,-0.279867,1,0
1777503194733008873, 0.959989, 0.006266,-0.007548,-0.279867,1,0
1777503194743532768, 0.959958, 0.006252,-0.007534,-0.279973,1,0
1777503194753659852, 0.959958, 0.006252,-0.007534,-0.279973,1,0
1777503194763774586, 0.959958, 0.006252,-0.007534,-0.279973,1,0
1777503194773892356, 0.959958, 0.006252,-0.007534,-0.279973,1,0
1777503194784011885, 0.959958, 0.006252,-0.007534,-0.279973,1,0
1777503194802558875, 0.959920, 0.006255,-0.007541,-0.280103,1,0
1777503194812675849, 0.959920, 0.006255,-0.007541,-0.280103,1,0
1777503194822795693, 0.959920, 0.006255,-0.007541,-0.280103,1,0
1777503194832913148, 0.959920, 0.006255,-0.007541,-0.280103,1,0
1777503194843027937, 0.959920, 0.006255,-0.007541,-0.280103,1,0
1777503194853547017, 0.959890, 0.006278,-0.007549,-0.280206,1,0
1777503194863666713, 0.959890, 0.006278,-0.007549,-0.280206,1,0
1777503194873836686, 0.959890, 0.006278,-0.007549,-0.280206,1,0
1777503194883957197, 0.959890, 0.006278,-0.007549,-0.280206,1,0
1777503194894076134, 0.959890, 0.006278,-0.007549,-0.280206,1,0
1777503194912630771, 0.959852, 0.006298,-0.007552,-0.280334,1,0
1777503194922750412, 0.959852, 0.006298,-0.007552,-0.280334,1,0
1777503194932869367, 0.959852, 0.006298,-0.007552,-0.280334,1,0
1777503194942987470, 0.959852, 0.006298,-0.007552,-0.280334,1,0
1777503194953105296, 0.959852, 0.006298,-0.007552,-0.280334,1,0
1777503194963617969, 0.959822, 0.006298,-0.007546,-0.280437,1,0
1777503194973739276, 0.959822, 0.006298,-0.007546,-0.280437,1,0
1777503194983858213, 0.959822, 0.006298,-0.007546,-0.280437,1,0
1777503194994031519, 0.959822, 0.006298,-0.007546,-0.280437,1,0
1777503195004160548, 0.959822, 0.006298,-0.007546,-0.280437,1,0
1777503195022641854, 0.959787, 0.006310,-0.007550,-0.280557,1,0
1777503195032762087, 0.959787, 0.006310,-0.007550,-0.280557,1,0
1777503195042880894, 0.959787, 0.006310,-0.007550,-0.280557,1,0
1777503195052999572, 0.959787, 0.006310,-0.007550,-0.280557,1,0
1777503195063115268, 0.959787, 0.006310,-0.007550,-0.280557,1,0
1777503195073674625, 0.959757, 0.006318,-0.007541,-0.280659,1,0
1777503195083796099, 0.959757, 0.006318,-0.007541,-0.280659,1,0
1777503195093914758, 0.959757, 0.006318,-0.007541,-0.280659,1,0
1777503195104033639, 0.959757, 0.006318,-0.007541,-0.280659,1,0
1777503195114151039, 0.959757, 0.006318,-0.007541,-0.280659,1,0
1777503195132711973, 0.959719, 0.006313,-0.007543,-0.280790,1,0
1777503195142832965, 0.959719, 0.006313,-0.007543,-0.280790,1,0
1777503195152953902, 0.959719, 0.006313,-0.007543,-0.280790,1,0
1777503195163069135, 0.959719, 0.006313,-0.007543,-0.280790,1,0
1777503195173191257, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195183312120, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195193429353, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195203547198, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195213660264, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195223778275, 0.959689, 0.006300,-0.007547,-0.280892,1,0
1777503195242325524, 0.959652, 0.006298,-0.007552,-0.281017,1,0
1777503195252481497, 0.959652, 0.006298,-0.007552,-0.281017,1,0
1777503195262616230, 0.959652, 0.006298,-0.007552,-0.281017,1,0
1777503195272732612, 0.959652, 0.006298,-0.007552,-0.281017,1,0
1777503195282839845, 0.959652, 0.006298,-0.007552,-0.281017,1,0
1777503195293299518, 0.959623, 0.006295,-0.007554,-0.281118,1,0
1777503195303634174, 0.959623, 0.006295,-0.007554,-0.281118,1,0
1777503195313753574, 0.959623, 0.006295,-0.007554,-0.281118,1,0
1777503195323870493, 0.959623, 0.006295,-0.007554,-0.281118,1,0
1777503195333981337, 0.959623, 0.006295,-0.007554,-0.281118,1,0
1777503195352359903, 0.959586, 0.006290,-0.007556,-0.281245,1,0
1777503195362469951, 0.959586, 0.006290,-0.007556,-0.281245,1,0
1777503195372584499, 0.959586, 0.006290,-0.007556,-0.281245,1,0
1777503195382700621, 0.959586, 0.006290,-0.007556,-0.281245,1,0
1777503195392818021, 0.959586, 0.006290,-0.007556,-0.281245,1,0
1777503195403312323, 0.959556, 0.006276,-0.007546,-0.281347,1,0
1777503195413434982, 0.959556, 0.006276,-0.007546,-0.281347,1,0
1777503195423560660, 0.959556, 0.006276,-0.007546,-0.281347,1,0
1777503195433703948, 0.959556, 0.006276,-0.007546,-0.281347,1,0
1777503195443798071, 0.959556, 0.006276,-0.007546,-0.281347,1,0
1777503195462409763, 0.959519, 0.006281,-0.007541,-0.281474,1,0
1777503195472529144, 0.959519, 0.006281,-0.007541,-0.281474,1,0
1777503195482648711, 0.959519, 0.006281,-0.007541,-0.281474,1,0
1777503195492766759, 0.959519, 0.006281,-0.007541,-0.281474,1,0
1777503195502892788, 0.959519, 0.006281,-0.007541,-0.281474,1,0
1777503195513429183, 0.959489, 0.006270,-0.007533,-0.281576,1,0
1777503195523654562, 0.959489, 0.006270,-0.007533,-0.281576,1,0
1777503195533774333, 0.959489, 0.006270,-0.007533,-0.281576,1,0
1777503195543892677, 0.959489, 0.006270,-0.007533,-0.281576,1,0
1777503195554057150, 0.959489, 0.006270,-0.007533,-0.281576,1,0
1777503195572472938, 0.959451, 0.006263,-0.007536,-0.281705,1,0
1777503195582637189, 0.959451, 0.006263,-0.007536,-0.281705,1,0
1777503195592756311, 0.959451, 0.006263,-0.007536,-0.281705,1,0
1777503195602875285, 0.959451, 0.006263,-0.007536,-0.281705,1,0
1777503195612993037, 0.959451, 0.006263,-0.007536,-0.281705,1,0
1777503195623450821, 0.959420, 0.006266,-0.007541,-0.281812,1,0
1777503195633574684, 0.959420, 0.006266,-0.007541,-0.281812,1,0
1777503195643690176, 0.959420, 0.006266,-0.007541,-0.281812,1,0
1777503195653811872, 0.959420, 0.006266,-0.007541,-0.281812,1,0
1777503195663940179, 0.959420, 0.006266,-0.007541,-0.281812,1,0
1777503195682496039, 0.959383, 0.006261,-0.007516,-0.281939,1,0
1777503195692615587, 0.959383, 0.006261,-0.007516,-0.281939,1,0
1777503195702733820, 0.959383, 0.006261,-0.007516,-0.281939,1,0
1777503195712851553, 0.959383, 0.006261,-0.007516,-0.281939,1,0
1777503195722968694, 0.959383, 0.006261,-0.007516,-0.281939,1,0
1777503195733478996, 0.959351, 0.006264,-0.007534,-0.282046,1,0
1777503195743598840, 0.959351, 0.006264,-0.007534,-0.282046,1,0
1777503195753717722, 0.959351, 0.006264,-0.007534,-0.282046,1,0
1777503195763835233, 0.959351, 0.006264,-0.007534,-0.282046,1,0
1777503195773953262, 0.959351, 0.006264,-0.007534,-0.282046,1,0
1777503195792506622, 0.959314, 0.006244,-0.007527,-0.282171,1,0
1777503195802626448, 0.959314, 0.006244,-0.007527,-0.282171,1,0
1777503195812745699, 0.959314, 0.006244,-0.007527,-0.282171,1,0
1777503195822863785, 0.959314, 0.006244,-0.007527,-0.282171,1,0
1777503195832981796, 0.959314, 0.006244,-0.007527,-0.282171,1,0
1777503195843492783, 0.959283, 0.006248,-0.007517,-0.282276,1,0
1777503195853612386, 0.959283, 0.006248,-0.007517,-0.282276,1,0
1777503195863729879, 0.959283, 0.006248,-0.007517,-0.282276,1,0
1777503195873846779, 0.959283, 0.006248,-0.007517,-0.282276,1,0
1777503195883965567, 0.959283, 0.006248,-0.007517,-0.282276,1,0
1777503195902589593, 0.959245, 0.006257,-0.007530,-0.282406,1,0
1777503195912707900, 0.959245, 0.006257,-0.007530,-0.282406,1,0
1777503195922824855, 0.959245, 0.006257,-0.007530,-0.282406,1,0
1777503195932943107, 0.959245, 0.006257,-0.007530,-0.282406,1,0
1777503195943061137, 0.959245, 0.006257,-0.007530,-0.282406,1,0
1777503195953579513, 0.959213, 0.006251,-0.007524,-0.282514,1,0
1777503195963700116, 0.959213, 0.006251,-0.007524,-0.282514,1,0
1777503195973817275, 0.959213, 0.006251,-0.007524,-0.282514,1,0
1777503195983936379, 0.959213, 0.006251,-0.007524,-0.282514,1,0
1777503195994054946, 0.959213, 0.006251,-0.007524,-0.282514,1,0
1777503196012615731, 0.959177, 0.006268,-0.007533,-0.282636,1,0
1777503196022737223, 0.959177, 0.006268,-0.007533,-0.282636,1,0
1777503196032856994, 0.959177, 0.006268,-0.007533,-0.282636,1,0
1777503196042975986, 0.959177, 0.006268,-0.007533,-0.282636,1,0
1777503196053094201, 0.959177, 0.006268,-0.007533,-0.282636,1,0
1777503196063591911, 0.959146, 0.006280,-0.007549,-0.282741,1,0
1777503196073710885, 0.959146, 0.006280,-0.007549,-0.282741,1,0
1777503196083830192, 0.959146, 0.006280,-0.007549,-0.282741,1,0
1777503196093949018, 0.959146, 0.006280,-0.007549,-0.282741,1,0
1777503196104067140, 0.959146, 0.006280,-0.007549,-0.282741,1,0
1777503196122668277, 0.959108, 0.006289,-0.007549,-0.282868,1,0
1777503196132787103, 0.959108, 0.006289,-0.007549,-0.282868,1,0
1777503196142902354, 0.959108, 0.006289,-0.007549,-0.282868,1,0
1777503196153018069, 0.959108, 0.006289,-0.007549,-0.282868,1,0
1777503196163131969, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196173250073, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196183368991, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196193485188, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196203600347, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196213715969, 0.959078, 0.006290,-0.007558,-0.282970,1,0
1777503196232253144, 0.959041, 0.006307,-0.007573,-0.283095,1,0
1777503196242400432, 0.959041, 0.006307,-0.007573,-0.283095,1,0
1777503196252659330, 0.959041, 0.006307,-0.007573,-0.283095,1,0
1777503196262793804, 0.959041, 0.006307,-0.007573,-0.283095,1,0
1777503196272913222, 0.959041, 0.006307,-0.007573,-0.283095,1,0
1777503196283439135, 0.959010, 0.006309,-0.007567,-0.283202,1,0
1777503196293553943, 0.959010, 0.006309,-0.007567,-0.283202,1,0
1777503196303663620, 0.959010, 0.006309,-0.007567,-0.283202,1,0
1777503196313767650, 0.959010, 0.006309,-0.007567,-0.283202,1,0
1777503196323876791, 0.959010, 0.006309,-0.007567,-0.283202,1,0
1777503196342290449, 0.958972, 0.006306,-0.007568,-0.283329,1,0
1777503196352398738, 0.958972, 0.006306,-0.007568,-0.283329,1,0
